comp 	 groups 	 silhouette 	 dunn 	 davis 	 vrc 
5 	 5 	 -0.0445129226413 	 0.335462058354 	 4.46996557296 	 1800.41143723
5 	 6 	 -0.0565956257415 	 0.344858293484 	 4.60590071764 	 1937.80099095
5 	 7 	 -0.0597845712671 	 0.337465507707 	 4.47977011351 	 1866.66092965
5 	 8 	 -0.0625585651263 	 0.31348156405 	 4.43715019212 	 1887.49037553
5 	 9 	 -0.0650832132353 	 0.326346739369 	 4.54609111306 	 1867.70278681
6 	 2 	 0.000348428644198 	 0.444803433366 	 4.42185754577 	 2345.06496938
6 	 3 	 -0.0236525664723 	 0.453582073638 	 3.91654625033 	 1878.63683413
6 	 4 	 -0.0184591963728 	 0.409429200661 	 4.28909165889 	 1708.69102815
6 	 5 	 -0.043800889436 	 0.339850599223 	 4.39537999177 	 1778.79607974
6 	 6 	 -0.0428423312171 	 0.351390575746 	 4.45038724156 	 1833.14673229
6 	 7 	 -0.0469544737698 	 0.291792475322 	 4.72591937662 	 1819.81763668
6 	 8 	 -0.0476053314038 	 0.281767596674 	 4.75247717802 	 1693.65297843
6 	 9 	 -0.0564425187309 	 0.289161180602 	 4.60700895282 	 1727.8144264
7 	 2 	 0.00177950677227 	 0.451942245941 	 4.27472987433 	 2200.11879964
7 	 3 	 -0.0135822553196 	 0.350370370642 	 4.86462174306 	 1715.2416057
7 	 4 	 -0.0180548723829 	 0.369130375481 	 4.56734173075 	 1718.62703344
7 	 5 	 -0.0256404898046 	 0.247440381018 	 5.64175833776 	 1651.0041199
7 	 6 	 -0.0334017990031 	 0.278300081768 	 5.35248251736 	 1654.63180565
7 	 7 	 -0.0435478268801 	 0.282213283103 	 4.82708317536 	 1680.02413617
7 	 8 	 -0.0508003986696 	 0.259189150119 	 5.23856014583 	 1654.76085128
7 	 9 	 -0.0654687429009 	 0.266060264655 	 4.78898414448 	 1623.68677699
8 	 2 	 -0.00609101471262 	 0.491370856743 	 4.06197792273 	 2193.99463362
8 	 3 	 -0.0130815189187 	 0.371471968792 	 4.73049470155 	 1853.30914072
8 	 4 	 -0.0301928276047 	 0.350778421869 	 4.43513463924 	 1823.31732817
8 	 5 	 -0.0406614214578 	 0.333089815496 	 4.46134986807 	 1844.03834342
8 	 6 	 -0.0374557853254 	 0.313016786965 	 4.57303790663 	 1742.42616693
8 	 7 	 -0.0574372454048 	 0.31921614221 	 4.56780839343 	 1698.49626337
8 	 8 	 -0.0558295584743 	 0.270204441221 	 5.04459660714 	 1690.68228742
8 	 9 	 -0.0640344576844 	 0.260044397687 	 5.00619912903 	 1644.77853799
9 	 2 	 -0.00962312811229 	 0.586581184477 	 3.34859768879 	 2342.206377
9 	 3 	 -0.0160905052484 	 0.38485522216 	 4.4250245577 	 1803.17682909
9 	 4 	 -0.0278922019608 	 0.337244889967 	 4.82979968959 	 1685.93304419
9 	 5 	 -0.044475259012 	 0.32376945717 	 4.78986929532 	 1664.66650542
9 	 6 	 -0.0508391116343 	 0.314990874518 	 4.59520274026 	 1659.94662499
9 	 7 	 -0.0432183416784 	 0.344907215641 	 4.5151707118 	 1652.35097518
9 	 8 	 -0.0496674757217 	 0.303741684681 	 4.5876191277 	 1676.42279783
9 	 9 	 -0.0590147101498 	 0.306320364246 	 4.72648630815 	 1664.75373623


*** Final results ****

Silhouette 	0.00639057234481 	 3comp_2g
Dunn 	0.586581184477 	 9PC_2g
Davis  	3.01422593847 	 2comp_2g
vrc 	1623.68677699 	 7comp_9g
