"DF.L3.C1","DF.L3.C2","DF.L3.C3","DF.L3.C4","DF.L3.C5","DF.L3.C6","DF.L3.C7","DF.L3.C8","DF.L3.C9","DF.L3.C10"
0.103665476496039,0.296928890708534,0.528144512948098,-0.162339796221738,0.0942559074865523,-0.163879725019685,-0.0685717301889477,-0.0728717515978274,0.0418974466211322,-0.0768384433543436
-0.107610049673414,0.402370475424398,0.26340351603508,0.0182821996827791,0.1665611667312,0.0185316831719481,-0.228936482373598,-0.0226142768900093,0.228431366847339,0.465006810270295
0.394274638058097,0.166166779311454,-0.238263741447195,-0.567638608614882,-0.156646918827405,0.0532491816620553,-0.26097489188376,0.370508892607101,0.176122437683096,-0.00831476492035677
0.222171444256137,0.193069929519798,0.16347185570128,-0.558009269712182,-0.0672612136313071,0.0894484323768551,-0.0686028495042106,0.191123513402154,0.11997889360406,-0.00858523599092464
0.47518996368083,-0.505526098249183,-0.463312114086387,0.227113153241487,0.0527649812292034,-0.112053276872724,0.38513230673187,0.101035682192411,-0.148134716781161,0.441140748892591
0.344610433124708,0.0693631675283033,-0.0880162663550894,-0.555901184966648,0.15056425429467,0.105145893183966,-0.158826107871174,0.294930052588742,0.278780517555122,0.175280522102627
0.321604342970874,-0.445738273811021,-0.499636606936601,0.284801983120743,-0.0124331475061092,0.00863725098412527,0.0411666275425469,0.450947456899751,-0.0946133074250031,0.330900234223718
0.247450787572001,0.293392881061067,0.277146551012328,-0.225375709850792,0.218402798890847,-0.0880922077276494,-0.168161448696419,0.0661684425137611,0.0760393133688342,0.432655795117103
0.057392159013284,-0.469170162919494,-0.212294596597462,-0.0224134553876945,-0.23665330182422,-0.067988662447239,-0.200651079456819,0.20582724205164,-0.168842902746554,0.312385368951447
0.250541054687793,0.287084502130773,0.0663900354066985,-0.104086029955075,0.345266338271986,-0.124413013866613,-0.0110079808867567,-0.136292602932883,0.301642393936381,0.485047016444698
-0.369950590231376,0.500473262359041,0.0307397874808694,0.11691810236475,-0.0467840481257595,0.261295274149624,0.0568034095442481,-0.0979281042679043,0.284378298606479,0.215189079235655
0.015803811204275,-0.385733952291819,-0.0830359903480622,0.005261142473858,-0.113613238936187,-0.0240902055652037,-0.112860802403986,0.147155958999781,-0.0322975692024694,0.179266813021729
-0.0536872028329338,-0.312048473832274,0.0636564530095703,0.113483439502416,0.00450604607828364,-0.0947443282733251,0.00620820100425146,-0.014248929369663,0.096962528795567,-0.0636539013882866
0.327508889324069,-0.0856566144618649,-0.149762537448919,-0.602937632008756,-0.117261907950509,0.173392096744518,-0.379187201318208,0.347600475472719,0.228054382839028,0.0339736365444951
-0.0355700652899951,0.480062801837995,0.195096342054079,-0.179923084813571,-0.0146714713862686,-0.176988435633038,-0.197876342097377,0.041218649517009,0.0601049107985003,0.204782667526843
-0.0378299425655584,-0.468126787942074,-0.125923402927201,-0.115614487768282,-0.132326100495646,-0.160035402339626,-0.0954860196858882,0.0315111906144971,-0.202489654145167,0.357017622940223
0.27903521519093,0.404235932895168,0.0983779020040396,-0.354533133185727,0.0692782587068888,-0.0130081538780371,-0.319122229953799,0.232480422360342,0.197547933224652,0.302149153108865
0.230460595931313,-0.317068458877177,-0.236925690058859,-0.462272951882597,0.0413481835094284,0.119142057143617,-0.129443557368302,0.401112102308479,0.0915083571278597,0.128915535599255
-0.447161727141622,0.445506989138335,0.0128435574158801,0.248068110009343,-0.165013518685218,0.0684418541995402,0.00958916598045723,-0.210972567720046,0.0553739481551359,0.0762594500159037
-0.0420266352799232,-0.447578267388826,-0.151777408904311,-0.132805859309261,-0.28237416637365,-0.131884723552207,-0.16854799492682,0.166528481359936,-0.220524795645314,0.174445825315326
-0.0988779359153142,0.586498653165502,-0.488042782735587,-0.230997838165685,-0.419424955217627,-0.304340307256145,-0.148659219940248,-0.473720456110057,0.0577048803441044,-0.367088842264896
-0.0635483263837853,-0.603523357221421,-0.416946796294027,-0.486521563070515,-0.249996595498794,0.138252023488173,-0.334605236538767,-0.120868660725113,0.288081070575475,0.0462991952239138
-0.221109559407647,0.346931373490808,0.0733467294324363,-0.00959140105914313,-0.1362683274088,-0.0991182764685423,-0.170340214907203,0.0260108528260766,-0.00977197894744641,0.0197386083168625
-0.0487116281112105,-0.552273767542131,-0.0889661153423282,0.411614111272451,0.403486156533639,-0.0818458049525723,-0.177851395068714,0.207344084504523,0.211096966634324,-0.184011083303598
0.205188197167715,-0.364193706060497,-0.324995701793989,0.180694421017576,0.184260746522003,-0.12711313917991,-0.0331585779241625,0.410720976997609,0.0183882819835767,0.0434372617443061
-0.370776086172252,0.339136206341949,0.101199097142476,0.170738497452866,-0.166468260867083,0.317972647942444,-0.0858103225302562,-0.0171680863890138,0.355005875809293,0.0876955545817422
-0.0359692646450458,0.100040463398867,0.320563585812267,0.205712610754011,0.255849032169502,-0.207062428654818,-0.147144364314862,-0.281856374408576,0.17800287767621,0.217620203664004
0.127257887354779,-0.426337359652233,-0.342636728098207,-0.344106936089551,-0.326049150807755,-0.0187687972060835,-0.224837412590208,0.274991417824186,-0.128023708184186,0.32790383606311
-0.152261974973541,0.367798423671608,0.278390772569907,-0.0693370574698526,0.135408128479172,0.027001653109741,-0.154917150315769,0.0528387994200255,0.227808694693256,0.372280084322435
-0.0671764208344927,-0.368791821897073,-0.0043318971723838,0.155907181855709,0.122275692618656,-0.0442257570493945,-0.220894937652095,0.154403251205769,0.175035484197637,-0.0385647304809973
0.0473628396229565,-0.34438165518222,0.0756617246147564,-0.359530478792325,-0.0312524314360278,-0.0988822788392394,0.142680877386392,-0.343050524353306,-0.0055307476063402,0.140302256339636
0.100838004828816,-0.267348694591603,0.154457485669418,-0.105920404744707,0.361304668870339,-0.177266249287493,-0.143195649206863,0.454378335818131,0.0883432169615961,-0.529566039326906
-0.354220275743228,0.286545524738786,0.00674532799552774,0.244914968506219,-0.210352634017787,0.201248639398366,0.307502146610277,-0.0817527951127122,0.094420793602714,-0.186399662826519
-0.271753527029118,0.220386051637103,0.220235669879167,0.10584950458337,0.000684196037689877,0.281740752704941,0.123677298654046,0.223217709313404,0.233283903687535,0.0615480993616048
0.169737176557891,-0.333766726442647,-0.0847739669965126,0.152494960861121,-0.0829373686802646,0.00790586088514045,0.083165236042145,-0.0220268241851198,0.0390082952023879,0.232278270240575
0.192625153656391,0.355971495220356,0.173129561590062,-0.215995781090087,0.112321963505984,-0.0160641645583348,-0.180406027429294,0.194895187718217,0.152425428629889,0.298642819019682
0.127351533400463,0.59340588128452,-0.232012088841859,-0.0282828078697239,-0.15805578820772,-0.164892626506028,-0.289191043534958,-0.526441913062845,0.339268858320744,0.106196494820772
0.242687255349282,-0.287582868091206,-0.36619150469323,-0.502895111236387,-0.0413498215901158,-0.00308332654340959,-0.140464241552098,0.454877696298056,-0.070575426444957,0.165957406563448
0.110064090270672,-0.354980539067606,-0.103589922928572,-0.191873594124529,-0.371037330382036,-0.125179649074915,-0.244115456711973,0.150886821842185,-0.229142097707566,0.204031538081616
0.377461879961643,-0.45773844861836,-0.56124758583545,0.454690421748444,-0.265640864902484,-0.0591841136419855,0.264228251235418,0.229833982092962,-0.097631205178859,0.259478231415042
0.299934069078384,-0.306440576782252,-0.292333776681359,0.0326728111272175,-0.102999948648614,0.0191768946059766,-0.258907358800005,0.410883358995973,-0.0253233014085303,0.299259320405015
0.075709349842185,-0.506555540566323,-0.21532811578546,-0.0426633542637282,-0.163770309616427,0.0465487947005256,-0.146932242298769,0.180280818600009,-0.0760185476196602,0.363863545931348
0.0156022103542829,-0.524010878544727,-0.191804093877976,-0.521820492253636,-0.198674609112861,0.112335859553843,-0.371933710657846,-0.0418958071364932,0.146643098574095,0.226330811115369
0.0196143744192681,-0.426731585179619,0.110786965832312,0.185190831862668,-0.0826576826044565,-0.00102179476662356,-0.136679924342281,-0.142529640890996,0.0172069248733676,0.228160833418991
0.0954976050765783,-0.521626827222742,-0.417321600099526,-0.189313517455356,-0.216847220071168,-0.0294911209513555,-0.0863176616942876,0.0953237798375752,-0.0499086800842026,0.242900024440417
0.118702307591697,-0.493188816751353,-0.346215406191946,-0.2625712527721,-0.204827855087753,-0.144137849413381,-0.115290078011655,0.246445632340355,-0.39940264657311,0.534987309465222
0.236482334126431,-0.193913639753689,0.0659125519310956,0.260131228798153,-0.079477581310514,0.126897275894287,-0.13122706341124,-0.181822867884761,0.241099353526163,0.0577431656068595
-0.422195169788649,0.405528706594836,0.257400851248603,-0.00328152160818962,0.126466850732582,0.126702729423869,0.0547647017108003,0.0995383121692663,0.109964632840112,0.244706010652808
-0.275516647394546,0.429360237983959,0.251144927635895,0.0458356881773486,-0.096736317925644,0.275950767954413,-0.285945858333948,0.11928311285833,0.252081773320449,0.244924488162892
-0.213363504919211,0.0783736046415799,0.159418177975383,0.144400501034247,-0.0942664585865878,0.129507322915295,0.118372498889492,0.117366044567328,0.108938286230883,-0.260642405603402
0.0760939839548037,-0.404794458329345,-0.11241407876364,-0.282142739913899,-0.21276318220649,-0.0123998621359305,-0.0558526344879533,0.208113613376644,-0.153688503647673,0.341581977012748
0.0501155515786598,-0.0964431636176522,0.412010176668827,0.0829669616689594,-0.262111461551607,-0.114751726766239,0.184649732040625,0.153003411143377,-0.123583783070955,-0.272935651179736
-0.0311532123556786,-0.337119070957078,0.0890415583710189,0.231654268471085,-0.000377053672954819,0.015649595672537,-0.112145734660494,-0.0200606627708098,0.109541744573968,0.0353713050906711
-0.146385329783146,0.0022542652036508,0.36570770414604,0.0950381340175567,-0.149153194300447,0.208473486317535,0.290234833085306,0.261035005413901,0.0498186100386532,-0.233784912465638
0.121317509338347,0.285544647190261,-0.120252437834258,-0.299375456928304,0.0769246825842154,-0.247214305267912,0.0152915239334378,0.194997264638717,-0.0689849751352187,0.194792419195228
0.217309382617955,-0.300831019256324,-0.381837131370127,0.162523860958873,-0.0102293979321135,0.0342280181334894,-0.306661839913896,0.42062146574024,0.121635802115818,0.0704645773880259
0.0541443670557835,-0.457378631278409,-0.164874257085927,-0.264982198166052,-0.217353864642041,-0.0320032728662381,-0.127844997336447,0.16144951951645,-0.143825642160333,0.431938967146461
0.023841958146506,-0.296359507192605,-0.502336188666675,0.183289868226648,0.23799136840995,-0.209239091829133,-0.178388665176042,0.519324184909205,0.049674055992042,-0.189627738584685
0.34267211582219,0.469865472245238,0.120971684959684,-0.342656763608865,0.0246899995470954,-0.0811934436471025,-0.303681566429912,0.266798613440335,0.0918637926175569,0.383748368825599
0.237362218103435,-0.484512764472523,-0.258811187387799,0.0295224176120259,-0.186518384096423,-0.0587229726150136,0.0700376605968521,0.105311230400763,-0.17352248932334,0.472969735552859
0.196429934689545,-0.360702114365563,-0.421888668454009,-0.400727824083352,-0.11831660199053,0.118010147745603,-0.183778512231018,0.0930566039462354,0.255788366773263,-0.0757588134842979
0.0797721971306277,-0.12149035408918,-0.425364311882087,0.0478297047378126,0.213886545925746,-0.256185596804474,-0.186708924265947,0.489847564120043,0.126517572112189,-0.416627662415093
-0.377766958565369,0.464157839737861,0.163219165657315,0.152585197440958,-0.00304392792561003,0.162016055079444,-0.21433651543911,-0.0871837075437625,0.162789283031695,0.310239053591297
-0.235340782046633,-0.298542672064031,-0.211973138600266,0.0610250489749884,0.364938324293501,-0.37468996745691,-0.39409417688206,0.46645653429631,0.197530551126431,-0.569902352575056
-0.074446871011447,0.563281678962727,-0.239035930832011,-0.18318351243266,-0.480281364401813,-0.336328280058571,-0.110123543967882,-0.136645255448343,-0.165295479985037,-0.392621852506014
-0.229030530518054,0.160588953941043,0.179859299507127,0.217716788979815,-0.419405087853361,0.181941524464088,0.220934564629984,0.14481459379779,-0.0075151532817912,-0.288180123234857
0.0410939533205338,-0.118439420195614,0.351428938981552,0.0794841463827551,-0.154539450608124,0.00782427540392361,0.280262146632236,0.190809761003693,-0.00836580679517818,-0.331507710124734
0.399359053574548,0.292744974470132,-0.473155438033577,-0.387171540098368,-0.206868914227493,-0.0835907833926341,-0.229326235564028,-0.207589549340496,0.329990839414973,-0.240051558234308
0.0490745144261753,-0.141632160336779,-0.471925265339764,0.139735213018292,0.493394322620814,-0.403320003900372,-0.0895454933942701,0.570867269774114,0.123764764876355,-0.506542903029926
0.233199107275006,-0.357693085891607,-0.189056205039003,-0.479812176271207,0.129321880990362,0.0495693191495772,-0.0853220872399432,0.323714702497058,-0.00727388052222544,0.398441554500307
-0.138717446726025,0.0437219095687864,0.285199984339093,0.0634503334587939,-0.0483462164878057,0.170593332308058,0.24813473061234,0.191909119010967,0.13057605514429,-0.125089328494375
0.345333484537575,-0.392812153074069,-0.482587706087158,0.221685405942101,0.152002591808888,-0.0819066331585403,-0.00511634511059356,0.472013917329119,0.000894850817558135,0.0786347341963128
0.0968305064101385,-0.255509831922504,-0.318724627825515,0.185815367363606,0.249119213076911,-0.280505863533354,-0.0892628723184623,0.408820746648396,0.0135764645080908,-0.166618517140899
-0.100553655868254,-0.599807120275574,-0.371935024023361,-0.574438336119042,-0.240496263089395,-0.107249906458728,-0.344209561370877,0.136254992651553,-0.272679532410417,0.323520464464025
0.221142823413709,0.411023526520224,-0.321214013980667,-0.225849929981663,-0.367281959175522,-0.096997857762906,-0.147986082985156,-0.263627246212851,0.247277883170898,-0.401232075448775
0.238058676294512,0.286796609155945,-0.47573871271153,-0.364342637047643,-0.378031227947563,0.015436724804221,-0.309828880089586,-0.111497660884962,0.306276614954833,-0.327505575291852
-0.281715892869661,0.286868940504019,0.161948490492546,0.0272249358373803,0.27796952643416,-0.277913940377529,0.123582357538589,-0.221294348824931,0.0263240106701174,0.345865094238388
0.26798338082375,-0.0907457767641051,-0.00409235708297961,-0.56921470282587,0.245773978791093,0.153750493823242,0.00244014803377979,0.113560695096023,0.222076138235669,0.282817543378406
0.249780676773634,-0.214117969598792,-0.481042400389914,-0.552166969461346,-0.138180784365241,0.117218994624782,-0.235015859978674,0.037052133672218,0.2917521845752,-0.172536185245547
0.322852077724446,-0.442278682298799,-0.39482597520061,0.183411835883269,-0.193934057179775,-0.0731087494749156,0.071607854592758,0.310420484280994,-0.224165937350941,0.376592491494351
-0.110641637895365,-0.239864190013271,-0.347518660473413,0.0378226599573724,0.286743531015837,-0.352295158250327,-0.331115848502171,0.435724145857473,0.124194930929818,-0.480726144273182
0.23565282190117,-0.508871490492196,-0.429642495364107,-0.315868843655866,-0.20024365291511,-0.0633590617587785,-0.131095366900186,0.378299789422366,-0.33529329754668,0.449183335602768
-0.285688350751747,0.100980607550356,0.248716269085285,0.110754440583326,0.120298883136477,-0.196977327979906,0.33600796314276,-0.283145896779636,-0.226716357292987,0.0369337847171252
0.212748064124389,-0.148629306505813,-0.427355114934492,-0.515677390182644,-0.275779655992391,0.175880189767328,-0.292648092576739,-0.231960313575626,0.510153101980518,-0.44199732374872
0.32880340307671,0.144711412301846,-0.223730479395267,-0.535775710473733,-0.137390032210277,0.0291211241003101,-0.295685901441844,0.337420097436303,0.104178649708453,-0.0344765842008004
0.409224165616879,-0.43605887283336,-0.457399028370749,-0.103728871221816,-0.310699965969661,0.100458835868314,0.0312911809880883,0.476838033831522,-0.30794234221593,0.433986954369039
0.113799863992652,-0.467479947881662,-0.218136355877216,-0.21573577108688,-0.188124257919615,-0.0528227070939005,-0.185119716802815,0.204138442121168,-0.191629074065329,0.397358116089537
0.0801002024683223,-0.393780666858686,-0.242129081131209,-0.100497146143616,-0.327152823138213,0.014194618849952,-0.193034279441026,0.160956204428727,-0.0842842536022583,0.188815152925895
-0.030165549213454,0.0945675938518058,0.277377699178884,0.189087086212522,-0.356479798776971,0.147683366542969,0.203243433963903,0.203579537867337,0.0418361000126478,-0.319212928593474
0.458636635436205,0.169907168009386,-0.125343856359538,-0.583292208479052,-0.0651090472630294,0.0637388507998881,-0.309155416799781,0.293152124758309,0.260374681423427,0.0419812962463497
-0.293756627117605,0.322733456239769,0.244747523511496,-0.0755542882298115,0.227701660628438,-0.0121697797847402,0.00253331782921296,0.034719852018042,0.160697125669199,0.340090832605963
-0.0169465291969892,-0.376675092924162,-0.143607442100428,-0.159465236199244,-0.334800354878973,-0.0638056184959892,-0.297602267141047,-0.0139848595932255,-0.0426484210510465,0.0857758825293713
0.407879601033225,-0.0302442236712501,0.146874327949674,-0.263187183955645,0.131350753348846,-0.0455069232780325,0.263482494769874,-0.239493646457852,0.181615450365167,0.168349558192332
-0.0463385857272425,-0.314184776338901,0.0164674498223963,0.0106334952507113,-0.0645200253727296,-0.0595293351476633,-0.129105814848065,-0.00597039335299265,0.060988690081469,-0.0062141736579242
0.0468999819294473,-0.0647705248879422,-0.379241323002114,0.050768281421766,0.455557729889632,-0.433979071948217,-0.233413424112336,0.563795147678054,0.108141316775791,-0.557328120756872
0.203169158836664,-0.289672245936964,-0.431502826600588,0.127062542149323,-0.0518748832239282,-0.201949032647446,-0.198178918201944,0.315963366458557,-0.0997362208671939,0.129093607454358
0.297978206803419,0.414076244522038,-0.138730909041298,-0.349600680629136,0.187349557683489,-0.157047456706785,0.0375491918207818,-0.191751136233355,0.165586926327789,0.1888060395637
0.269535551948362,-0.404198568941085,-0.539558549120018,0.326960186843798,0.318369730304967,-0.210174418419975,-0.0721138060073405,0.52718362366881,0.0855819940518892,-0.112201481223502
-0.0296692375671657,-0.087279012826833,0.154851432526302,0.0675318165475712,0.0915651108041791,-0.184978849423418,0.00429852030097777,-0.173298060959754,0.176615383377057,-0.0184626730655759
0.0570107327611061,-0.481828503934516,-0.25413883638251,-0.0652770315807734,-0.331218571999463,-0.105967956280917,-0.258125010154289,0.109034319653285,-0.199345962963493,0.320966246797702
0.0743153632882312,-0.423297870103589,-0.163813529885117,-0.161041296213986,-0.467392617089474,-0.0448839336921933,-0.196237705156593,0.0800050523387229,-0.20308122299555,0.221946767517461
0.180131468513944,-0.436058967214363,-0.217796179469701,0.0569447984828277,-0.0890527429590477,-0.056506556495296,0.0929095559618391,0.0974846795091117,-0.109895602224543,0.391260188590948
0.012145937526563,-0.474614083357872,-0.109763382529234,-0.159605499307012,-0.235467807425469,-0.000495444665341349,-0.213467606041308,0.0410485026648183,-0.0234706345600997,0.220724563638814
0.238590845845853,-0.163769058914741,-0.346115383563882,-0.493532171096869,-0.166967817703246,0.121027719195953,-0.120399790454827,0.355698641415809,0.058016933918312,-0.141772365907824
0.0980822886510782,-0.320433729332164,0.00474715202375764,0.13998470369056,0.0690739275394547,-0.0939077892705624,-0.154953160857135,0.175951584883641,0.0115470952972411,-0.0110778099423994
-0.409495139911714,0.3110186332164,0.0657560867067518,0.19839354468531,-0.203984427837335,-0.0198341515871707,0.0847780144919704,-0.198507632547589,-0.0578335168054764,-0.0307451101252485
0.438982187173555,0.0972859206500704,-0.163078699454542,-0.165323736785679,0.327994474124517,-0.345470181035479,0.135786186419109,-0.157487334977909,0.231704496710891,-0.00669489842351934
0.0848642452212389,-0.411966281329584,-0.361444731941789,0.0745620284795898,-0.136507710913617,0.0200805182431218,-0.0874400590604552,0.215100189132353,-0.0144001400190226,0.184988444677564
0.134549564620996,-0.308934590613711,-0.19287284998072,-0.539522772251678,0.0547474760531788,0.224060096202952,-0.265873419525022,0.318144666722242,0.169958727629831,0.187857379522146
0.124190822631982,-0.299392694281168,-0.359528585546317,0.0728704060582456,0.045097316578371,-0.161854412364903,-0.0640778845064109,0.345958255773018,-0.0109021670670155,-0.0784107196498263
0.433285830856635,0.0909927680652876,-0.420857955816761,-0.381206741873954,-0.231845952350162,0.111110375293625,-0.393016095373392,-0.0553382262578279,0.451487875338065,-0.133515403511945
-0.0152991330852161,0.274907427553113,0.556032555870081,-0.127958336973032,0.0316826776803766,0.000539052217726876,-0.199744217078813,0.0554057386659578,0.0475993488264038,0.129206585049047
0.13956559073442,-0.0531538342743667,-0.134843958131286,-0.0572069458565974,0.388127597309471,-0.416352678840113,-0.278248537551234,0.577548886119602,0.0730636512269295,-0.622012070484187
0.165510349575793,-0.463317612635956,-0.617238737022245,0.196715790670903,0.08718210504793,-0.17233745579134,-0.0326655129808198,0.316551817867381,0.0308249238660854,-0.0912303332952973
-0.182408070530013,0.192409125975109,0.206001151153112,0.231549121790719,-0.404649962299119,0.302197818886956,0.198436651461278,0.222518006826745,0.123185511121185,-0.259711578009115
0.129015190992367,0.428393840974744,-0.0251586457039663,0.0496953656489429,-0.0389450141878456,0.0142271480640744,-0.233443114636105,-0.360256847987448,0.37798861711265,0.257966926473276
0.35583383965076,-0.381053325975525,-0.445780787580051,0.185318516709277,-0.117159768509055,0.136666607985791,-0.242809496432858,0.51237268416274,0.11707165663701,0.168374404699454
-0.0423768027370726,-0.398349822631269,0.149745264089086,0.444688904708356,0.0226224957354354,0.0735999226081496,-0.0785887378845112,-0.154278694245028,0.0962985608659346,0.0927990622449658
-0.296574801781118,0.248888998675156,0.185368386037491,0.24237141343982,-0.365679065174704,0.197655974957873,0.358603653774682,0.128228456272835,-0.0892634341379335,-0.189077529520454
-0.363650310834045,0.334321546743621,0.14825334929527,0.225905248002098,-0.246587216778519,0.38229706777036,0.0194724757321916,0.12734920704804,0.250491790171477,-0.0266970309197916
-0.0681702297050801,-0.424003438956468,-0.410656893460149,0.279071146359549,0.194128327904747,-0.207794727783069,-0.148085742888569,0.305523043876089,0.108178510163299,-0.11922683600251
-0.220536782727855,0.248742524529633,0.281982086917003,0.0652334267846301,0.100196744182797,0.136674303890544,-0.202592566887596,-0.00102241590132279,0.242171379109505,0.379687636249077
0.270281716946411,-0.256397932994189,-0.265614292690249,-0.415497740865635,-0.110882806920919,0.0958849220779859,-0.0871506875965953,0.489090717631278,-0.107567571148709,0.353878205526468
0.277566250232441,-0.162086314650837,-0.271278583681773,-0.597975306299083,-0.0843317095543774,0.179453964492616,-0.269697651584499,0.39224851173947,0.191006492114123,-0.0302048892829261
0.175858045701094,-0.102815680984701,-0.317913789899323,-0.525897369610987,-0.164304203661717,0.0819448086407657,-0.330548858946824,0.271347034119322,0.150637753409136,-0.2007931277364
0.158554079791992,-0.396759168634188,-0.094735664914148,0.0835614477049944,-0.0951200285924017,0.0465839299874068,0.165215768823083,-0.0329152578843903,0.0316916040215351,0.209881151297154
0.0202399046320773,-0.438426619938857,0.0271367266800719,0.228667137220893,0.00229536299237587,-0.072543106815522,-0.179864946006189,-0.134233840629217,-0.00349427650904111,0.194938625419765
0.122043426046669,0.455874400020354,0.0393117641407553,-0.20924981583155,0.22613339848333,-0.235182519786299,0.201782830532096,0.0293026508178764,-0.0738927833565222,0.419711127436188
-0.485938774786642,0.397053469865607,-0.0328425753444672,0.0687193019931304,-0.0515089015847832,0.0107205395365879,-0.0388407185512794,-0.0304280888293629,-0.0168614776296678,0.0361237605011212
0.247591343937345,0.32227858019197,-0.220064917369139,-0.115760086333627,-0.383291545754848,-0.0364911321060148,-0.364690066092909,-0.198993286740819,0.212671100216336,-0.17566745568465
0.292019205451651,-0.396152675702603,-0.491527102729112,-0.134261888602468,-0.388938285311598,0.045574207551581,-0.248392138833914,0.412149228322119,-0.229231709495333,0.378013464553735
0.0285720989161089,0.171509498161617,0.367208838046043,0.0697061073143036,0.306353203614584,-0.206389699800679,-0.00470093784658299,-0.235560336737798,0.218095486552388,0.297859498224981
-0.237086149639528,0.330770066748663,0.206583724285073,0.124238774811504,-0.0848254200426168,0.272743077263404,0.26595665109721,0.0646728422115622,0.209766190132926,0.0990360849021031
0.296868712408861,-0.420347350573917,-0.385810484936795,-0.00431690248801098,-0.177773460326881,0.115975075573036,-0.103062595508416,0.431335206767729,-0.114999960450016,0.418923829883844
0.308462293806775,0.273637253222392,-0.502513582084666,-0.305209830509658,0.0769426226928146,-0.222213346026283,-0.0547947494797167,-0.436568197351373,0.22241493647717,-0.158104599153743
0.072500673019628,0.204915382658923,0.180853617644167,-0.0336534429154283,0.308304145354667,-0.290700808235542,0.0614396181125946,-0.168548127541769,0.135479564656608,0.369564568531109
0.341609191670935,-0.467912151514515,-0.373261375280988,0.0683360323096334,-0.153405878592663,-0.0648858253011222,0.11602365807728,0.318205679792151,-0.285815705440893,0.509804939182194
-0.0444106812221721,-0.459573875087516,-0.0150871855014743,-0.128199679407134,-0.110065127924687,-0.0523554812274507,-0.076477932612574,-0.0684212655701175,-0.0903483820361493,0.403181212094242
0.342686151367658,-0.422639935898994,-0.442762152412521,0.164564947174118,-0.225324075154299,-0.0540930657654966,0.00991118794528756,0.373162948258044,-0.233051157241383,0.390317590619873
-0.0869920492504379,0.57576556721047,-0.134804568069873,-0.0140765249314729,-0.299119039119786,0.0715567768525311,-0.27161301553011,-0.29520318405559,0.213409798855783,-0.0597113039677142
-0.0884518736631701,0.107217324413194,0.31244259338389,0.256174074065731,-0.416379309209765,-0.00714017490791696,0.304672059048595,0.0975490818549981,-0.236132067607338,-0.242707136305678
-0.275746910506421,0.254910632812858,0.0742751538346619,0.0246703803166666,-0.235566251811965,0.00844000299533632,-0.153568304454272,-0.00258640347944361,0.0361586786725113,-0.0835561011193364
0.0117597486265032,-0.53039815039013,-0.22314254078681,-0.200163243009273,-0.234902643509127,-0.0485669803553923,-0.185599768448782,0.159995067137183,-0.188664427585116,0.393987145807575
0.00306867129108834,-0.413642884225285,-0.466849271530782,0.119834743675436,0.306380908031231,-0.312669505239523,-0.193440686642173,0.446013534629119,0.0415342034837857,-0.156693744939535
-0.279683634185942,-0.13350295040593,-0.177345660297026,0.0857911481897805,0.235249513004138,-0.366373057153309,-0.133497279059315,-0.335752467959636,0.03526819835039,-0.0693242653459025
-0.235190416542837,0.125539322778596,0.260548266491666,0.14881342932092,-0.142005405603225,0.372373054187819,0.281807302922798,0.252145853084469,0.161516213139503,-0.135892816248805
-0.390355624509056,0.251533551754662,0.179550820508629,0.137915202328593,-0.126956758584321,0.328813801392042,0.160009331726896,0.175648623648125,0.122563671993198,-0.0767530815072568
0.409551231454446,0.00582329109089863,-0.565243041996873,-0.42243091754906,-0.145901330572443,0.0571154279025788,-0.251609120610162,-0.333534894140321,0.511371066025124,-0.312852392839668
-0.207831106962633,0.325500338395676,0.231413926848937,0.00548172904707667,-0.088841321953351,-0.117827469104724,-0.141782316586027,0.0389010530456279,-0.020985347576038,0.0825774701274622
0.116623368074895,0.42750626566524,-0.168298072310114,-0.0499271373256842,-0.135131656944896,-0.000516576779059807,-0.172122293978114,-0.324949406522725,0.272561501674138,0.0811673695216948
0.116573617941163,-0.480341279379067,-0.498717456109298,-0.428537007994186,-0.250906213573176,0.0994569892571945,-0.297926015128441,0.15327637521659,0.103107063275741,0.0320018130580016
0.472078092891174,0.0931994348792767,-0.450858946476533,-0.352080213374225,0.0446490170366713,0.0568866297736705,-0.0670280120439872,-0.46754846120448,0.530479913388821,-0.256224376792662
0.339132776069979,0.377162351971313,-0.100282997573259,-0.291792934525118,-0.00320075960736665,-0.139034695726759,-0.238863232397997,0.21319256593252,0.0642108508215197,0.228947842751032
-0.0590665383561968,0.494333293682498,0.0576589352568179,0.145608609942409,-0.318634679708827,0.132761968221068,-0.273852393390338,-0.0527568374058665,0.19130783155796,0.0366298322704004
-0.0710036150420512,-0.420562711417862,-0.236096774799385,-0.0618036400217035,-0.293698749234849,-0.0612953613583735,-0.292858719558569,0.00873391038224414,-0.0665689284013056,0.143217556093851
0.011863785040532,-0.212478394069219,0.060013844196489,0.401991476918082,-0.301051869338824,0.072213072705264,-0.189809102505168,0.0396968459908137,-0.0814716595737166,0.27262270500781
-0.335777606080861,0.319030084417677,0.29163669215036,0.165783803732011,0.0410159365337226,0.301009913890257,-0.124627034225378,0.110594793634617,0.338284014272831,0.253280819813387
0.224790833293213,-0.281089400745409,-0.266889793294735,0.251049757027714,0.0373414817059862,0.0156568788193227,-0.20642318341961,0.356848238036923,0.0995726552763108,0.0642174298110896
