"DF.L3.C1","DF.L3.C2","DF.L3.C3","DF.L3.C4","DF.L3.C5","DF.L3.C6","DF.L3.C7","DF.L3.C8","DF.L3.C9","DF.L3.C10","DF.L3.C11","DF.L3.C12","DF.L3.C13","DF.L3.C14","DF.L3.C15","DF.L3.C16","DF.L3.C17","DF.L3.C18","DF.L3.C19","DF.L3.C20"
-0.15845841463977,0.142886089704169,-0.259255844967911,0.068383006872997,0.00452233603548968,0.270501862224918,-0.0535504347712505,-0.283429523987733,0.0144151592444905,0.132264472490268,-0.0482945510602113,0.00178578802869778,-0.0597247950613542,0.171157434718968,-0.240534623980228,0.028627222391896,0.154543886151098,-0.0299213341652005,-0.153034568594592,0.220707923344588
-0.131840767965536,0.189343749615499,-0.339016954408431,0.0763927283935114,0.117949346652434,-0.0518658650385493,-0.261998220389519,0.0387614404519692,0.189363518490887,0.239459194715533,-0.112665010119171,-0.0333000510403532,-0.441124944275283,0.450584198057372,-0.0666635428640741,0.375401812966828,-0.0200920853363935,0.348758192634789,-0.017182287203988,0.259009397954856
-0.204705263283251,0.0782266970577776,-0.300827372569129,0.12333965103409,0.0337389429011332,0.299037658044221,-0.0491069004478322,-0.296269831649354,0.0713756584391301,0.164120444529527,-0.0530573176355429,0.00183219983387017,-0.079913760066352,0.200245428329047,-0.218129998203202,0.00190583962219593,0.156725584477722,-0.0187586741834154,-0.186003219732259,0.155913767096112
-0.183364233806259,0.0933067578294779,-0.304712251209158,0.109224109087663,0.0121961149359677,0.281272131322457,-0.0570622266103897,-0.301815359171908,0.0695738776087559,0.156987699143706,-0.0519917167497701,0.0383638974762199,-0.054213110289502,0.212690416679708,-0.217137308514544,0.0273109669374199,0.166960294718808,-0.00497977434702457,-0.201238313461317,0.146647126311292
0.146398927121176,0.403828265718602,-0.0663055255884426,-0.0382517635120792,-0.00647828282589868,-0.117937625180545,0.00198831770958863,0.125829526190988,0.0162657194505937,0.133020671151513,-0.0137953367923496,0.231869336926309,-0.0976890112434199,0.0873418477471458,0.101055579683806,-0.226497179685089,0.0877908877880565,-0.0105950929119514,-0.161463620645067,0.0557609843442864
0.0592065940120604,0.0750959080383201,0.0386521838476424,-0.00884675568398685,0.18826616314782,-0.363943731765377,-0.11569895547518,-0.124507569817901,0.169623686035771,0.214382676428807,0.0279146818956956,0.168937658662788,-0.454040119318788,0.358791975323419,-0.199900097325921,0.42985796227928,-0.140703919907717,0.186522314361341,-0.167894552937081,0.376349918404104
-0.0862139636494692,0.255688686929039,-0.202889969072523,-0.0285732088713675,-0.0284258077500157,0.231835501044275,-0.03622682234634,-0.248109653020872,-0.0579513178532887,0.101133449518499,-0.0431437461786248,-0.0221611384058757,-0.0482900252097087,0.0991437603685663,-0.22956161953476,0.0631254846532733,0.180458857227269,-0.0452483819821736,-0.0856789118122183,0.272046424499592
-0.15534924861887,0.173445086253581,-0.288247659828988,0.0871643335159409,0.0112862434225333,0.270828514140528,-0.0736961611114544,-0.304509242869722,0.0289622776297396,0.155576982086851,-0.061268553428909,0.00605939763210139,-0.0335850772784902,0.215897902926487,-0.237082063085806,0.102809389307768,0.179339028268209,0.0602867185490351,-0.190707670486087,0.216101611912915
-0.246131537322899,-0.0700234019454862,-0.307789378141842,0.149289659010478,-0.00449163898389715,0.246854482399698,-0.00786055815893238,-0.274577440946501,0.149583782104484,0.172303474651372,-0.0497619001054781,-0.04159932219464,-0.112328958943294,0.204029479051088,-0.166294572177659,-0.123564121138002,0.0599844700923339,-0.130802391933302,-0.162844230070695,0.0333359924879536
-0.102856206583464,0.226088564203168,-0.20966686452419,-0.018732146519697,-0.0158074131549422,0.243879786698665,-0.0283747267246803,-0.254537746352598,-0.0246704925694088,0.114287640327769,-0.03913534635041,-0.00356422985804161,-0.0628015240901652,0.100659210784375,-0.228267655515615,0.0481875152069686,0.170666291520499,-0.031447362880487,-0.0954650199771263,0.248183379517858
-0.0181332556348024,0.124043850269616,-0.172557715978709,-0.0433270198038802,0.147793965881406,-0.240892635079097,-0.0840782996804961,0.0282491413113257,0.12174050816412,0.248789109205416,-0.069868822654775,0.0862211782594172,-0.489591243340987,0.435196168546657,-0.11824140552206,0.422295542532776,-0.0697466913566023,0.255308182915376,-0.124867503566464,0.357202054056067
-0.115989407661276,0.215197368147854,-0.347378852031634,0.0846879461619501,0.113850950385614,-0.0857219000754419,-0.253745508254809,0.0292706418520785,0.222067041273622,0.288249507176348,-0.160438597549376,-0.0477514094843816,-0.399445784573847,0.446572943446322,-0.0121746183593521,0.3789561939237,-0.0287937230402173,0.375982438335107,-0.0674225609274968,0.216860633291504
0.206179678092686,0.307231156985074,0.28276679821347,0.248714097790607,0.0410434323835375,-0.341980083667321,-0.0627714890100632,-0.0889762379907053,-0.258549271024827,-0.0525692791464933,0.306853947914641,0.0889390511093258,-0.265375873118954,0.0763736130297367,0.110886747728626,-0.249684333476714,0.0899828408083917,-0.108495238365043,-0.138298279910395,-0.312319766893647
-0.106397686974679,0.271870409194106,-0.263392494963412,0.048927839413542,-0.000686396046113424,0.248892712266353,-0.0687603628479676,-0.283467023464709,-0.0489507534664815,0.153005138873476,-0.080970208343272,0.0224508835840509,-0.00293974778542294,0.198353781038114,-0.277868387494081,0.118307571119723,0.209322973299209,0.0685913037823869,-0.126817326926911,0.297171284142618
-0.194728991895276,0.0788868191568459,-0.320292242945764,0.134986735818881,0.0252642876425209,0.281723011747696,-0.0581736978474732,-0.321625838908214,0.0720439642088471,0.168149115982642,-0.0630718832367942,-0.00203788742733391,-0.0601092830692795,0.236369474289209,-0.211573947029545,0.0405412885590183,0.173280702403054,0.0183131278678519,-0.221942770968818,0.126823321115735
-0.0946625971555408,0.260589327754703,-0.225278573919364,0.0240566788741323,-0.0142963382862766,0.248640016069229,-0.0497855132734148,-0.27360488359909,-0.0542772695010862,0.143521738479667,-0.075478951986272,-0.0079840155491806,-0.0304052365760257,0.158533761280419,-0.283684655681131,0.118641387740476,0.211692656450839,0.0268366004719441,-0.0778994898227028,0.302455214825031
-0.0956622998751582,0.288608236990157,-0.216772764593462,-0.0138857867731901,0.0139008870210053,0.231952771316874,-0.063666349457991,-0.266219090243598,-0.0388346972756712,0.119702953701167,-0.0746603679071955,-0.0254793409067779,-0.0397153960211192,0.142271033359572,-0.306448762630609,0.104639748421189,0.175100114394427,0.03859731373799,-0.0733447222658503,0.312045988893026
-0.264957649590676,-0.125557567072,-0.355206261319825,0.211029535097579,0.0198569372532161,0.23770479546672,-0.0203618359780453,-0.294669562541502,0.151315839436486,0.232073262013783,-0.113792203676495,0.0046814892814131,-0.0911026026806263,0.262101750167637,-0.142418957416904,-0.131632014580635,0.0690187544480526,-0.0568491714782453,-0.17231043529819,-0.0341790192864897
-0.163495218884987,0.151426873194341,-0.286121476534815,0.0884715092431919,0.0326375283394682,0.270749472208536,-0.0534929941754432,-0.281023817981348,0.045602621604803,0.163714484773701,-0.057286429096282,0.0100261107753004,-0.0417906975646232,0.180402466357716,-0.22995361432149,0.0596931351534112,0.154735871142398,0.00980636444871219,-0.18561258086304,0.197525588381245
-0.131832844041125,0.214518975068578,-0.286799414838221,0.0830934959973745,0.00807542143863482,0.247187740977883,-0.085797061480839,-0.311234140601824,0.0123895805780501,0.126536404985615,-0.0926391540298763,0.0324165921200003,-0.0042382007829771,0.205127524510443,-0.268865688037543,0.110989981475111,0.192025504637821,0.0689246505541558,-0.173153497968424,0.241500957632844
-0.128765178418763,0.238553549824744,-0.270845191534957,0.0580967623046145,0.00243519776024448,0.244183909716808,-0.0745562750342876,-0.29438854675664,-0.00875602071790205,0.143996417703961,-0.0880740233846107,-0.00395026624204986,0.00250051823788433,0.208041131738721,-0.287247583423451,0.118724305643051,0.187211177680276,0.0825186846580258,-0.147298642508517,0.266673283258135
-0.10319863084238,0.291716421068793,-0.253158608776877,0.0229561926654723,0.00967961807980033,0.249944599049103,-0.0726000549196033,-0.279673868281833,-0.0760497230289796,0.14241463507515,-0.0970844069176209,-0.000697980585478764,0.00126810412251732,0.185360449731652,-0.303911737698604,0.136848895684221,0.218559386948818,0.0579472036267868,-0.112452194575561,0.319233421308662
0.182473334910123,0.27216434352762,0.344059144614463,0.274887606451037,0.094664939763062,-0.368882654070324,-0.106315013063833,-0.10739589063343,-0.293309904400459,-0.0405802948892482,0.374420714178577,0.0966718381090225,-0.28109647699545,0.0973015830483892,0.0740395757062574,-0.26238753196732,0.0604230014725485,-0.169113785207187,-0.0965517634162205,-0.28012678130881
0.152829349460614,-0.0201165892519095,0.380753340660925,0.352930244471906,0.124294481958681,-0.386734366848603,-0.265719086718958,0.165656866199375,-0.30501442817666,0.328258710216326,0.443819873321341,0.396241003168108,0.0790160289336427,-0.201263834844729,-0.0253005522327092,-0.137356813070036,0.0874132561994831,-0.365517312654525,-0.315164418215195,-0.188198083086764
-0.236882219357855,-0.0743593214375755,-0.483195975348703,0.26451252716133,0.0587963269302828,0.200837835811066,-0.162104941327791,-0.271372592858855,0.297929654489202,0.262974307628246,-0.20959507073802,-0.150725300983572,-0.057329005743233,0.365804474111535,-0.168326876686542,-0.00819173576175314,0.249220951155819,0.153136167487176,-0.151666637266239,-0.239711487018656
-0.0814688139416619,0.180876917362909,-0.316385069692356,0.18479974839693,0.0936743809031305,-0.183980167244735,-0.319027620814205,0.140800871031325,0.202165003046635,0.31136221428634,-0.196548050315088,-0.12097008188811,-0.440317599005653,0.361372063161712,-0.0113843231340356,0.394613709409961,-0.00131872737377248,0.307269141415333,-0.100630590096069,0.220543495922932
-0.0945296688682546,0.215852883270632,-0.364370281736299,0.160921914543498,0.155630298413855,0.25251419592082,-0.0995446014824768,-0.277255669699517,0.116099503879855,0.184897599841833,-0.138602027547295,-0.0610322344498766,-0.0771568282704616,0.189489473450667,-0.135602014738692,-0.00929186011982108,0.109257040530232,0.0672975335873834,-0.140407249607069,0.00344655762987278
-0.266659007325908,-0.290903615912272,-0.421491717949283,0.010720950623308,-0.0530061495136736,0.0878252019498015,-0.0815035379436908,-0.316095903626593,0.439256091143708,0.279078071008703,-0.0926718022055391,-0.178823723735593,-0.243427956444539,0.274171716731301,-0.203624749993954,-0.158654709371069,0.218420407298025,0.130793834308986,-0.0213956139354796,-0.233057171004957
-0.14640814697733,0.312871608074674,-0.50739559921654,0.376627161255652,0.212586220751072,0.301020256481615,-0.252082474633621,-0.251797516134806,-0.0167564494722299,0.378726218770802,-0.324815430059767,-0.286745092853112,0.0379103790025628,0.229753948149187,-0.267404730563055,0.213853214390995,0.247798629266076,0.179131913437864,0.00598624407580617,0.163305103506
-0.232926620320458,0.0616619729830716,-0.385353319334032,0.201889396722739,0.134880119458972,0.210832554133403,-0.0555582095784333,-0.26004915632197,0.192789287742543,0.23729276081338,-0.191458885652543,-0.101826734589315,-0.149473992526724,0.282009274561121,-0.152908127528931,-0.0299550918875933,0.104985229436266,0.0120343828200693,-0.146663723861709,-0.0904187799717853
0.103979046229653,0.284790328536925,0.118279093467072,0.0567389177005158,-0.243377663657738,-0.00847784435451859,0.00723686751358388,0.191422455323234,0.0734035494959014,-0.130251132962225,0.257060672006665,0.123750810685597,0.126374300411047,-0.0790533982757178,0.158212569153282,0.00256450111873863,0.223596351569861,0.209807256723952,0.0265938295560819,-0.370106596027898
-0.131742769765192,0.248920132008563,-0.467836440679041,0.306234856981495,0.151417795202801,0.196564464685909,-0.40659520539536,0.0201500991996875,0.135592965160823,0.369320789304405,-0.199707802984463,-0.232142140975171,-0.259159862771976,0.318391049213276,-0.00228825172459857,0.325663128186544,0.0917210149752592,0.287749120724455,0.104324638298818,0.125920501841921
0.177692044559438,0.327953102740008,0.190312184070765,0.132532518717667,-0.0736269346953009,-0.103601134617882,-0.172610259037155,0.0516599298070282,-0.0910358083571703,-0.137592345038493,0.286341965946267,0.131980361834053,-0.0754712828779638,-0.0719623263957032,0.151699101324138,-0.122662277126163,0.0767474707867566,0.0800137265329424,-0.0295402696778522,-0.40969993502446
-0.24588672157716,-0.166936989195689,-0.490443703291741,0.234150082564994,0.00155031628801361,0.102793960678356,-0.0304113133893897,-0.3270227572978,0.300550731823919,0.238310662683919,-0.19507859372859,-0.129911657418611,-0.0673249466555645,0.329941421999827,-0.16156832040168,-0.144320188982193,0.156226269403287,0.0291071130621704,-0.0578286659673484,-0.249615487378942
-0.131843426997973,0.177538246861143,-0.399680699026459,0.254456640407403,0.135433920654588,0.267239505185288,-0.159675306374346,-0.372187068489827,0.0500789421498338,0.153554456791158,-0.20395667992031,-0.197040657200328,0.0482047719193177,0.208410736194474,-0.236397388012353,0.0430340131284219,0.207895258784519,0.080424716210645,-0.0880943804650423,0.0886825718579106
0.272741459792957,0.0284721744060872,0.216732145387024,-0.147954188600372,0.114820404791341,-0.269625752909045,0.0119478353400023,-0.214486999789683,-0.00613932110116444,0.140995349702696,0.344653434407556,0.189197009078065,-0.31290148471393,0.0698766878804389,-0.145287544178349,0.274392750064977,-0.0486700913811096,-0.277192643306077,-0.0464700831435481,0.188299431303158
0.174878933329288,0.181565844784172,0.121852367848696,-0.161486864885898,0.0362070916906575,-0.191715707657792,0.222539973735262,-0.0139094376260864,-0.0938939495710742,-0.102145245429908,0.213016416282722,-0.0147141249600728,-0.338394571307457,-0.0904678811501116,-0.0468577360588713,-0.132203936217836,0.13936532650958,-0.136935907098951,-0.116916310292196,-0.208951863112386
0.0465425943197483,0.0514088099664478,0.138759737484994,-0.177492210668891,0.135461834937144,-0.103029142164962,0.188278861495639,0.0667476615337562,-0.133099081391758,0.00111728111422982,0.209093084004537,0.0948019748968763,-0.341299008905482,-0.2109872066296,0.0694329219190636,-0.233726828709703,0.281885697894866,-0.163226441900913,-0.30241884455973,-0.245478042673291
-0.274054684651358,0.217862136039097,-0.266534150282768,-0.164035568246527,0.0864041718471911,0.311041980775964,-0.153454111412248,0.0542017963871967,-0.132130905946401,0.114380789013216,-0.0613712384682745,-0.210367357334952,-0.264334265539851,0.192056706395563,-0.10431201315104,0.106357062932662,0.102887200258233,-0.0168135029671614,0.212029884908559,0.288303195909352
0.175107008475288,0.0657384551959883,0.193188237940969,-0.0439768163769012,0.176223519933302,-0.26447169095805,0.0226346775857582,-0.131329304702699,-0.187716668807368,-0.0218724536951129,0.41803767688091,0.140479573376781,-0.321893436723951,-0.02695440904337,-0.0877503353546214,-0.0634326762781643,0.0679905618937391,-0.372648950177107,-0.146335388301514,-0.10343323180923
0.143911461048863,-0.0185039766353583,0.244706240832076,-0.148851406996807,-0.0535340948010345,-0.212098745354825,0.0517873290620732,-0.264943117200037,0.0324812198121353,0.217504788347347,0.406023205974189,0.168774354131572,-0.226203797780835,0.0373692912093674,-0.0795210480205273,0.222760928554252,-0.0576938971486527,-0.26385109467558,0.0607825997840981,0.119947530558349
0.117085548905546,0.119944814042801,0.0928613768989698,-0.14604797765783,-0.020588701520013,-0.172418514686897,0.293730578721667,0.0565931031619973,-0.184287434266492,-0.100083714183586,0.215391360564149,0.104171346078761,-0.281069753659453,-0.0571176678628218,0.0152438958834787,-0.279198692028726,0.230787556140726,-0.103671346059704,-0.249460862904051,-0.124454226541258
0.0456539776713335,0.0127982801656781,-0.0929966176521095,-0.272069170890517,0.181571082359274,-0.125337497769916,-0.042646731240215,-0.0353608289627785,0.0388866752754407,-0.0297750746924981,0.192623477286912,0.115991159436807,-0.530765281939041,0.258696792368486,-0.282247434842475,0.345874034310434,-0.0918021703541763,0.00691248643598519,-0.0117526725903965,0.423508117095548
-0.139366736558649,0.0887305943120281,-0.291704255965495,-0.230011538538086,0.200963849073161,0.0935420590692171,-0.109868859322849,0.0676413104826185,0.0148655330509974,-0.031713628109578,0.0885494506961377,0.00405141607754378,-0.519809057433688,0.237787309487688,-0.198977130583958,0.23853566400167,-0.0719180795245962,0.0635512979157115,0.0705771248245087,0.393195517711811
-0.132197478243759,0.0767502155690299,-0.194289547966828,-0.0454472240803714,0.017113516816578,0.237382814348635,0.0450145382949281,-0.172926089017007,0.0467520782869018,0.138283419165248,0.0338686067876049,-0.152712319668446,-0.149573206560318,0.0288912555232878,-0.12799717787853,-0.0960605085460382,0.0887010213913229,-0.187557973823726,-0.0563155374250264,0.113358305603195
0.0142436310268794,0.294855887406329,-0.105130549715536,-0.227733271718895,-0.0488992673391802,0.167465855657896,0.00678729916009324,-0.149806537541284,-0.0638999068751116,0.0298717221719956,-0.0419978463795854,-0.101573749036955,-0.0529920198865004,-0.0930918746905036,-0.15332335177856,0.0516033448046517,0.160189661976313,-0.113723992381865,-0.00370297977997458,0.211229676809084
-0.0276614287313999,0.0498071585806144,-0.211775081495309,-0.287114660369194,0.158616370615203,-0.00654965530634222,-0.0522017433348443,0.0869355441133788,-0.0430275578154613,-0.0636259625789586,0.114685032386568,0.021371911055818,-0.526186452459493,0.25815800437306,-0.219764081142661,0.3157742648005,-0.0588369036752612,0.0414615038029169,0.0614056311428637,0.425295020183184
0.195971622337271,0.0238487988457683,0.051720372476402,-0.211490918289065,0.0923647708611924,-0.232042005832192,0.0110824364853369,-0.169285792427448,-0.017424770964948,0.0837874828549818,0.190594865793977,0.245772574736018,-0.422424632735648,0.130304235549449,-0.257730631724573,0.423815207086842,0.0387241503910245,-0.1510232725615,-0.0176434997640647,0.282358747427745
0.120293752979852,0.0879583707153769,0.0730515878791743,-0.116275926555712,0.128372520038192,-0.245901706377082,0.250532450955022,-0.0302968698925115,-0.195344694004797,-0.117054472186301,0.396563370907616,0.12109066169732,-0.341586147660209,-0.105240876601825,-0.0427454487584082,-0.197583547678241,0.166022792419157,-0.188597123867045,-0.323998085217899,-0.123808111832053
-0.255447802999081,-0.105886502577239,-0.415269114437567,0.144431524371363,-0.0375797821747195,0.175065858832238,-0.145228967193084,-0.275554424851848,0.356777310046974,0.20409125384694,-0.465368993981802,-0.0191849053295381,0.211537046131647,0.19989678774727,-0.0342790290548103,-0.312589127575995,0.0531727357300045,0.0256183241447497,-0.238704490914495,-0.246420516357555
-0.305860352727416,0.205130348893615,-0.354817860497546,0.259130876744568,0.134907902619682,0.180669511564847,-0.437767650281585,-0.0737258872955184,0.215701773566062,0.395450155445026,-0.331973903777913,0.112721903289709,-0.324337202501426,0.336747210910824,0.0707530366038368,0.181473085242149,0.125168215033556,0.203021639505035,0.00916992412427753,0.0695365299465719
0.380480108369819,0.301350857727782,0.365378928369683,0.366075564256333,0.0071333541247498,-0.1375780089274,0.190624448435836,-0.0318703071752502,-0.214950628484547,-0.353527379245495,0.33955484716522,-0.478533134511262,-0.163499857667224,0.139342925115703,-0.359422975083755,-0.324367915420508,0.0435929219937818,0.21952515807955,0.0112149140386483,-0.326004945833955
0.407007898995245,0.345375638941077,0.348282197580857,0.320012015112578,0.0387115762193166,-0.138775745474726,0.0927240355640928,-0.0402478390786651,-0.280794601764148,-0.388483433122997,0.336646362261874,-0.474687638860177,-0.173524109960192,0.0997893183813805,-0.414365433832982,-0.428121606156294,0.0632916224107098,0.239809052251339,0.00501176598597108,-0.343135453779667
0.46279282281431,0.334940978386549,0.28061422079485,0.309645117836293,-0.0930533196094259,0.021711195979757,0.261129118329806,0.0692553931382364,-0.175519870356568,-0.420329046938425,0.318263174917941,-0.370115339401042,-0.0927671290006395,0.0043137242716772,-0.41468529147498,-0.305914362659545,0.160367811273632,0.304998134031376,-0.0407065657952226,-0.374769617478006
0.46165495203266,0.335200351816717,0.298491317918721,0.352382220649716,-0.0804536682622352,-0.0603280947508213,0.239067028392322,-0.00209065110211726,-0.23526467695503,-0.451118229455169,0.388788853202605,-0.407704071605023,-0.117885473889666,0.0823092042407403,-0.439948708787304,-0.345988557145583,0.130717570347989,0.286773980594864,-0.0349565270774228,-0.392183419840563
0.426973236589558,0.349178483273251,0.366499412661239,0.325448339755195,0.0079518475084307,-0.140461323260147,0.125260985332497,-0.0462565005222075,-0.254954052404762,-0.389180549364773,0.388698959936847,-0.42330256665778,-0.161646096632919,0.132459319587968,-0.407197751003823,-0.40228453616128,0.0210822560073485,0.231346722838845,0.100965660770985,-0.326806788049359
0.313139382984026,0.312388424402376,0.494225785728033,0.164890939659474,0.13461511074863,-0.306352361346488,-0.102465753020822,-0.123346926784911,-0.0665081370119978,0.289323289906798,0.00586789871615068,0.157370987762107,-0.123403851443165,-0.0440414216546379,0.0703683985353762,-0.279401748697317,-0.166474340066863,0.0393821604006945,0.0935085689805305,0.224981933145323
0.47728599913997,0.3100746286809,0.25966246578608,0.317681046483778,-0.172311556085494,0.162287056975644,0.314713718456092,0.174346488100205,-0.0478784173790368,-0.438407470794469,0.291696718173758,-0.271872186573589,-0.0214523399398274,-0.0292792091640746,-0.448777634057267,-0.27456333663884,0.171682990274626,0.358702777360093,-0.0437056265680591,-0.362987733388196
0.455683900462792,0.270453864061783,0.522821297537379,0.149690574649836,0.0864116322024446,-0.241681963800424,-0.113328243544148,-0.124034314637499,-0.0501472747979732,0.101678140374806,0.119388278802924,-0.0738563457094681,0.0249213673469073,0.0391104114239772,-0.0609723623220499,-0.282697570280044,-0.211111915141705,0.113043597133279,0.176790099800856,0.103519560348049
-0.156579769393737,0.136688236076012,-0.200713990445506,0.101872294792806,0.167561762928737,-0.142096894416219,-0.459483371100821,-0.111839989808083,0.107091476415189,0.227670140569374,-0.320429040729019,0.107949452314825,-0.488961990921557,0.264165078753918,-0.0432215130790277,0.360271769127947,0.112367845490533,0.312495841201784,-0.108501786634297,0.162559063139628
-0.291113445562798,0.0286268914205062,-0.322986229401722,0.169963620784338,-0.0327287336726476,0.247427591611243,-0.202124015756461,-0.337594165449281,0.174135848018993,0.0588951525724244,-0.295741034766002,0.016673951269234,0.00662769742942537,0.172058735315228,-0.0358405564760247,-0.112057948119616,0.13815213721003,-0.0276627883838174,-0.190658599508136,-0.150681507511248
0.358155888506312,0.249115193081405,0.528596745562471,0.261886840091402,0.0557817454595354,-0.24359264354125,-0.056375032743706,-0.164848380792385,-0.187922573308736,0.223605861742702,0.278042714490145,-0.0956982440001286,-0.0675799445993595,0.104712063884994,-0.0603742797564624,-0.327829137163725,-0.146457508757197,0.00676371206639093,0.266854174769244,0.0631183840358541
0.438247220979135,0.339897374404508,0.257901067696313,0.317036753402289,-0.140131760324107,0.0407530660760356,0.280937160931662,0.099381834522593,-0.144126585353653,-0.440490202272581,0.30312418081153,-0.309434555065295,-0.0879198226051505,0.0194031704920243,-0.416747079788812,-0.306149232413425,0.162858036502207,0.287108680219102,-0.0166166065235724,-0.409723363992708
-0.662624919798135,0.146306037185915,0.151580391357081,-0.0378134378969983,0.0456862757993766,0.262297183701195,0.00743966516965666,0.0194862673390656,-0.338042389077482,0.0944824221835384,-0.0841011792166093,0.0698662108746257,-0.309013147733651,0.327672462518714,-0.254764268120134,-0.0159770141513278,0.024311968076238,-0.0631792025753808,0.00750212567703445,0.328419891113688
0.488119890125181,0.250475124536104,0.254401071916383,0.238251508988427,-0.217917546766951,0.29521192969998,0.290841899585265,0.214977263503151,0.0546340089464799,-0.404948023471787,0.283869455161653,-0.324701612120941,0.102018647414567,-0.11794194380364,-0.458408433500966,-0.12775807564823,0.201334327491857,0.349851628017473,-0.0592810885146229,-0.307362898084859
0.342128366583086,0.252903402795314,0.403341545230241,0.242574739053041,0.0139722333131569,-0.125966646629066,-0.0265957470143143,-0.0836135419007222,-0.245887865419909,-0.190314402283361,0.451884134123067,-0.337344897561599,-0.0111711316914445,0.126353184748466,-0.24810677777409,-0.384329343982403,-0.0437317104052295,0.0473469686561246,0.210812117986288,-0.144617749999693
0.338013333887546,0.262332984575803,0.426303873950813,0.33431471693601,0.00611685461624689,-0.134897566653962,0.0772642240298345,-0.0272405611441104,-0.193938949638028,-0.202355980777805,0.344986201916317,-0.42873478739843,-0.0812503059955416,0.160696203369198,-0.255062382145179,-0.320189776815958,-0.0389872536565721,0.135370432586262,0.124105214147604,-0.179838809337472
0.357505787625401,0.308253054394656,0.401875102266033,0.331544919139693,-0.00230796798389465,-0.133855149364462,0.126550318143785,-0.0259228234421893,-0.245347112322438,-0.340399832198077,0.381144533275788,-0.43423925404779,-0.131499845107958,0.150588901386278,-0.320336314715321,-0.310983951224545,0.00465657317287727,0.139721905347576,0.0643446740160181,-0.247551251249642
-0.0184517836302089,0.146432525202123,-0.284238632982442,-0.207133688954471,-0.13648168475677,-0.0998620794434617,-0.0463818036718533,0.245717599235257,0.0168382561295377,0.28044951756063,-0.228104860921093,-0.218736455923307,-0.129970751387751,0.374217509981651,0.352595262677793,0.153718077068093,-0.153710412817919,0.378576168803735,-0.131510843747832,0.309999797347963
0.172720678839685,-0.115018963138198,0.449053473810812,0.0595641548135539,0.011797649642856,-0.420264740031072,0.218803599993258,-0.083981905662132,-0.312549563437954,0.306658193361378,-0.0585197015808907,-0.0973961265198182,-0.262346064729996,0.0868655650944542,0.193353573591269,0.188604558017217,-0.061075324632401,0.0678988861758372,-0.0521660268821025,0.173859841689985
0.0802184700340631,0.116325512622471,0.417649705417619,0.252089549974882,0.0593610186792508,-0.322132099436048,0.148084098736456,0.0348025985791727,-0.462072909903732,-0.0102160674966871,0.251280313706723,-0.0951711469135199,-0.37469725584067,-0.00533221462734956,0.11956350609327,-0.35655431562444,0.273173630783506,-0.0916296549872657,-0.300229520704824,-0.168785346021078
0.0114545067337297,0.323329817274912,-0.027013449265181,-0.316365024524843,0.12093917275697,0.167680306606664,0.222689955028142,-0.134571370963267,-0.486084222496972,0.0585293543199361,-0.248657117842714,-0.215149504397752,-0.169871688193392,-0.0739188432204616,-0.142307134574742,0.313476271891704,0.0233990399159241,-0.0802359578133049,0.119254619404856,0.35468792607398
0.110195453413365,0.154047414694061,0.354067821630939,0.232894043786359,-0.00787155205450563,-0.170320775028764,0.265457354053812,0.154563068765841,-0.368955873005968,-0.00605491495745136,0.122207320448996,0.00245927476115704,-0.25087995977734,-0.0951450550087596,0.154414547346743,-0.392302986133299,0.274008171361887,0.0755877404513396,-0.344737533981299,-0.22513525000345
0.216447370566786,0.0860840810484124,0.410969964743894,0.240243755837435,0.0812154370859216,-0.26952479063134,0.222411982113394,0.102499741443192,-0.427467960757623,-0.0146232852087806,0.222966191503137,-0.039803559789958,-0.301307968656071,-0.013731102825332,0.111495663874943,-0.317711060395807,0.196612212762646,-0.0351664673675136,-0.313360987901309,-0.194501288470011
0.178811750802619,0.145444812028677,0.352066076658472,0.245004276278802,-0.0995921928163703,-0.127850354138582,0.301082820373666,0.173424721716864,-0.318142106436615,0.0531583236726482,0.152926293149552,0.0780996265967755,-0.143251179894788,-0.134875476635368,0.134755054757168,-0.338515645106381,0.344001085679401,0.0964564910412357,-0.35076721566285,-0.157944310798005
0.0779102618718144,-0.0300964044161915,-0.142960544108081,-0.449478658668752,0.284538474537423,-0.0692363486083969,0.030957921496514,0.195709368032155,-0.130382746956081,0.0512139128860128,-0.0481177437381355,0.0707852028189028,-0.553614636507268,0.442546224607318,-0.0302910625220396,0.447749064107899,-0.20968921848002,0.384358045785598,0.136991505793292,0.355740197394157
0.240862809604681,-0.0585322201667995,0.441666667345008,0.245068165745326,0.175009836012911,-0.380616407680534,0.20990294131445,0.0539264277544673,-0.475400733319677,0.101037123061181,0.291320807990204,-0.152262409197557,-0.278110587930381,-0.0142856639990849,0.0757133723614118,-0.174450058268282,0.150604942353824,-0.0711531957456595,-0.291817498369499,-0.197791003803658
-0.0786941441807358,0.344797163259024,-0.276278607211163,-0.318031135216588,0.219571128532328,0.246668262230661,-0.144508719131973,0.0284312491539351,-0.295517725151223,0.13310305284747,-0.184571808174931,-0.095696272449215,-0.159394534185358,0.296331262809754,-0.0531016346279958,0.290657040112526,0.0940546454320669,0.164177312719581,0.265103502143836,0.307645412835639
