"DF.L3.C1","DF.L3.C2","DF.L3.C3","DF.L3.C4"
-0.537470769553427,-0.239575482767221,-0.0103466256241305,0.0187169544380759
-0.179720675888601,-0.21451776361134,0.325518296123784,-0.584787043802577
0.116909867670223,0.159102247951457,-0.0421270411124395,0.00812605925680188
-0.00176086045553592,0.0242733071580012,0.241976940081086,-0.059667959091068
0.373457480039564,0.159161576557424,-0.330394771928491,-0.682777360652116
-0.128856639981854,-0.256155959005622,0.0670520608680631,0.166579075518817
-0.367975524954772,-0.123591608268567,-0.0204922022556713,0.180271612523282
-0.426375014531949,-0.146778492891207,-0.132969995779002,0.0449737204819303
0.357834398310399,0.253238084073149,0.318102493593049,-0.296621555626072
0.536810598118989,0.00492771574684103,-0.583630632456247,-0.496186586936722
-0.188885270667797,0.0745054771360603,-0.013887289465444,0.374681405760953
-0.0749936542381251,0.123788791757908,-0.173207786816642,0.114479569791688
0.305590808543338,0.161845189671185,0.577227188429469,-0.296239006917104
-0.347991727649906,-0.13065557373084,-0.0201876909755825,0.111491683461634
-0.167679619094167,0.0897165817052826,-0.14657212604264,0.21032392095942
-0.18130545348392,-0.00808559916809881,-0.0252226010815031,0.182422521252732
0.207722087226974,0.510547465186274,0.5898821482787,-0.607587709372023
0.0891695283428765,0.669016133114717,0.309222243192141,-0.671871510037277
-0.230848985398452,-0.0918582510973442,-0.0381281307946557,0.261030113027943
0.49896306696431,0.214899164871732,-0.369318037846851,-0.516061149576175
-0.276166906056092,-0.151558206962928,-0.0349705749645655,0.255024285929571
0.314276187310991,0.368604123672098,-0.284311409476773,-0.519145894023192
0.556694518796452,0.00642171352800813,0.612479987521884,-0.070343165940433
0.594766606658206,-0.120645249734385,-0.362462826681302,-0.12332783511978
-0.396681251967826,-0.126246389891506,-0.00602635463691259,-0.0579793072607995
-0.337606148733571,-0.11861637609601,-0.0491019909659529,0.146438202366449
0.392711164590637,0.307628743052186,0.537911249859531,-0.377857719591661
0.525194482871216,0.0627956386674386,-0.116277974825796,-0.286801157117772
-0.293994648025323,-0.394874296798668,0.27707283451878,-0.348440081875544
0.22556619487875,0.336165638847489,0.456654469403224,-0.572001106279985
0.0874951743102128,0.511399547714576,-0.000888726893032654,-0.410607773357081
-0.22825838591206,-0.00429341442217224,-0.0347227958866221,0.290597343438569
0.484676791802388,-0.199226568378628,0.208949925221355,-0.190069827074665
0.157166548218509,0.234036366366575,0.0567851364670894,-0.0348599582579192
0.122785945669585,0.328967170387547,0.246012148578637,-0.129266032890588
0.46015896694823,0.272676108015395,-0.500605739594758,-0.339163970602725
-0.449452628261266,-0.233180979820967,0.0232502031054868,-0.0107850305873787
0.184471080054448,-0.306468152708887,0.49590069201789,-0.217967512297335
0.748761856572747,-0.27226430506262,0.635133327211154,-0.295610839591914
-0.109942993638998,0.0779749792306741,-0.139150300161179,0.293639795094336
-0.59426293131457,-0.313934198038634,0.0129687730092798,-0.160189875740792
0.260077244653252,0.341883414254239,0.166293735000163,-0.256379871755273
0.0290525016412563,0.177067992521332,-0.0661278222622543,0.0821502991314604
0.132285815385984,0.576062755140766,0.597697123882304,-0.562826121355321
-0.191760262376869,-0.0264189952928693,-0.038389207582433,0.151700403796884
-0.0602287791264315,0.357722801648938,0.437382010023137,-0.192697563900773
0.213619372394787,-0.40127152929525,0.381789030968552,-0.142394228955819
-0.285698879400152,-0.304112264419701,-0.0760505858388374,0.144206251302765
-0.502634607919668,-0.208761301092085,-0.0853662914352011,0.0198210521466574
0.0652405495119255,0.400815222003198,0.323353691865183,-0.16603525574795
-0.0204120168512802,0.325545162232717,0.00739581220596308,-0.25842195746851
0.121836884398885,0.244477756367991,0.0180457245106043,-0.115060967901336
0.395134303761315,0.357988671476877,-0.148838290193556,-0.617980663200268
0.0839399095910168,0.0338021486616128,0.248157228230081,-0.311361696386788
-0.265731786177351,-0.0671885708006617,-0.00657670731887916,0.0961979024288182
-0.324027175494714,-0.295263603842079,0.174803746860916,-0.371010524550017
-0.111034956369734,0.0585124215477548,-0.0939365601719004,0.236297409810784
0.331338643964247,0.10946296201768,-0.155525870142933,-0.068590255811994
-0.202300302403029,-0.309018993364691,-0.035006784995379,0.120294561099842
-0.176328359601052,0.224259348307965,-0.0826832058719917,0.416659169566597
0.220720589007412,0.280845545492777,0.398387603478314,-0.0231686350908487
-0.497834804024609,-0.151327004786025,-0.013019789005577,-0.18729346200886
-0.433163836308461,-0.27453779586927,0.203597725418975,0.0342835425126851
0.0830529590921399,0.157717130459141,0.215205820999409,-0.6245604895749
0.315873585786176,0.253529702736574,-0.0801402712762354,-0.147514603396053
0.241558980407319,0.0898985143099258,0.419541871519799,-0.689819171612081
-0.415604976920019,-0.1062931707629,-0.156105251541076,0.0862005842850474
0.340157738156902,0.179423780112663,0.701234771687703,-0.00266597408187041
0.0974545173545123,-0.0046176087093468,0.37345051365731,-0.478142890690498
-0.206380482713288,-0.025652040253983,-0.0030256995575304,0.139578301259037
-0.216808598282325,-0.127099478828769,-0.0512660925490886,0.127614746769692
0.047350894904665,-0.400683083415082,0.375449443363955,0.0628808113567372
0.256739809876813,0.246064055841969,0.374450129029175,-0.376223661958987
-0.295175322039996,-0.366634973297928,0.386820080752339,-0.426580948325374
0.149231747753375,0.548866984602335,0.196798499382729,-0.622634991681187
0.200180692336617,0.311038640845837,0.398107942391521,-0.271576804746731
0.193768439953393,0.337508324090593,0.40822107972518,-0.33374168851253
0.107017111250874,0.376150611533593,0.432978427593864,-0.469460692154776
-0.00234912975784707,-0.377455234236854,0.317775363468504,-0.270837343716615
0.0428377520345518,0.545284745395859,0.162984836142187,-0.559073381676594
0.579101909289449,0.207441174953537,-0.286395271573111,-0.0986849894009729
0.354624958046017,-0.258181563410901,0.48700543572755,-0.326451849419558
0.235727116108264,0.450523786899598,0.777080077827609,-0.403649671671958
0.248944203867183,0.438531431899919,0.461569862583531,-0.308580505909222
-0.35635412886149,-0.169985315942731,0.00517333087986638,0.202754325421657
0.128761300376444,0.502189863550645,-0.0594773421934587,-0.610957279367278
0.0721969686232726,-0.0177422414280288,-0.155572912888762,0.295986752270657
0.0909554504294953,-3.25515961354661e-05,-0.111568884186261,0.123923710808654
0.0382193810099086,-0.39463749051653,0.453194288326688,-0.400601258021674
0.0775358933458268,0.530022335340642,-0.0127225211596536,-0.60417020354239
-0.415135994544249,-0.0246841800538149,-0.0209164954190404,0.301759918910913
0.169114825340304,-0.243573882310101,0.551846850013578,-0.423893789353494
0.111645224060346,0.511070836926491,0.421225060834195,-0.409603588428366
0.134958038477166,0.45752468092829,0.0953426670009744,-0.359125290426255
0.22284343243067,-0.165943386740929,0.123503414328897,-0.00509504095670144
0.740669703966708,-0.0319373111053889,-0.418047422801843,-0.16634688123946
-0.47224860486307,-0.262057446739796,-0.00603789424735646,-0.111288578973072
-0.271099472918762,-0.101771788595688,-0.0345353896110585,0.124501404956641
0.000136522595715283,0.26990616826968,-0.0492299140089654,-0.020839346031458
0.0850322944962322,0.506895369369735,0.310479984500526,-0.46026026390891
-0.219839660736283,-0.056158397908141,-0.0135868596810114,0.222728596693061
-0.298282008904343,-0.0615950380631849,-0.0733071847426061,0.24062401434456
-0.0174858200466121,0.470648442904198,0.0393862922852938,0.335446786383227
0.154440800447094,0.454819842554562,0.238789839339878,-0.537827719402314
0.182966846954363,-0.193562105776318,0.534185108186386,-0.321456743102334
0.215113839395982,0.0358455016862191,0.20480744820593,-0.0885294493906876
0.072871450300361,0.296638343566553,-0.0220191027675811,-0.0488672181871868
0.535359126234767,0.0052726288850754,-0.523235559519014,-0.478554950404794
0.329028664150331,0.456010439024909,-0.0945068281326435,-0.584384592069427
-0.42662170592605,-0.238604632215139,0.0512349227426427,-0.0209286527151253
-0.192655713865545,-0.348313883728218,0.159281583746749,0.012730000854227
-0.367230292534748,-0.250390711018522,0.0217113526931754,0.107860642213585
0.368367154928562,0.240127725059359,-0.359795511337719,-0.169900468642741
-0.192227599340572,0.00026747557284057,-0.0153017840314982,0.273496519903391
0.303006008106412,-0.111875241240531,0.563682640905233,-0.504195875149928
-0.0840049443491835,-0.484435245385082,0.155828155842415,0.190640180029528
-0.203587454372815,-0.315313016345549,0.36250260207156,-0.458383587649031
-0.16541609030442,-0.140286216306428,0.212049157630706,-0.577609256713486
0.129182604286217,-0.168141770575267,0.365713719168554,-0.596290313287032
0.420872248433615,0.0299207304356124,-0.301404326250606,-0.17940123572739
0.468475484957441,0.157869326734662,-0.494476609285489,-0.515090113734615
0.380238231872083,-0.553302980254082,0.536886780749843,-0.230960231993912
-0.480266837838536,-0.251964074868066,0.156172694794048,-0.183280355220427
-0.559523653246714,-0.302515868952654,0.0783201978837923,-0.224972357457697
0.105793170413388,0.501249393434628,0.0432817058661987,-0.611717951658476
-0.0330623536293724,0.212039617412031,-0.0640771825819806,0.408905627887912
0.139123442491017,0.327552983784761,0.647837734924162,-0.435720863534887
0.0885076052691469,0.497032564146444,0.417653227024138,-0.437741199696639
0.300369297353871,-0.151940897351934,0.472299477331526,-0.373014369117137
0.288617319282536,0.448014697085985,-0.292779326844373,-0.379366440535713
0.144503671618984,0.394070342718276,0.675855889655983,-0.479555010378798
-0.192860570982362,0.210315309817916,-0.120930937973871,0.27193736491821
0.196971185780925,0.345993799202741,0.388356617235737,-0.186998987920881
0.0384182172821621,-0.443250087209032,0.428620697276903,-0.266583167888369
0.603628279286138,-0.19191691459457,0.456271797137577,-0.250083146876856
0.402264953673081,0.185776608928195,0.285554405693697,-0.418110839336478
0.259182047105243,0.318526879784718,-0.112825951643838,-0.502692132643565
0.248633344371829,0.24501444433511,0.698441417714973,-0.0782611684042775
-0.402469224007963,-0.597757271838038,0.15183787317432,-0.167226801392045
-0.469827399466645,-0.227309592421715,0.0168629296941976,-0.0280704794378286
0.384528087898537,0.0144077354557637,0.569261040185896,-0.337690463001184
0.419659742678072,0.3291354662543,-0.161272937591077,-0.591149295680948
0.374144533992558,0.0571081622679496,0.583357656951274,-0.439008973996744
0.346329878037227,0.13807618422311,0.0289512531323759,-0.284211024809868
0.185612914408363,-0.327101881804092,0.316637167433685,0.0656030608776168
0.230900154489802,0.43882668193423,0.463768888363131,-0.627651290461899
-0.172884600333228,-0.443627355775669,0.230781427919518,-0.353186439382784
0.281150304378671,-0.568820886207273,0.528473981701024,-0.274195485346918
0.276741486928037,0.444709767378308,0.458678906227605,-0.526860974837208
0.496702189240691,-0.394802911379319,0.578092278615783,-0.336333856597452
0.0969903613371291,0.325174555132212,0.216599985314484,-0.121585295104415
-0.422678352782077,-0.289945949107115,-0.0349809189207131,0.0362256142707627
0.597142362384993,-0.114374747517363,0.673364802571909,-0.355753989105468
0.122148114449718,0.207488072760786,0.0230512290358023,-0.0618515553435901
-0.357063073115591,-0.302527390678812,0.227851997309682,-0.244791748695131
0.172923806012932,0.432453776480218,0.515525739130758,-0.294968441563193
0.300637392866608,0.253718678005864,0.315635852060313,-0.236160264690491
-0.288292414223986,-0.369194264572951,0.242837829877689,-0.378947736097221
-0.386146669974879,-0.25016811427119,0.100530012879128,-0.0769594224087011
0.0409462431202001,0.0161093790714756,-0.0201013737046216,0.0244178877424326
0.222848834454249,0.276462251978932,-0.0264241196244097,-0.410930498777064
-0.317674673829741,-0.17121666358594,0.043573664955716,-0.158468783449879
0.236583220135909,0.375152927494837,0.398717835036143,-0.649036930181089
0.282482783675365,0.496893792212434,-0.229409755274829,-0.454974682468098
0.605691641297544,0.135761267309961,-0.598001972288082,-0.00831474061613191
0.485411147665634,-0.138497513253091,0.362945087925934,-0.289821108687387
0.09845824727275,0.519967808888379,0.278699991009833,-0.486066800085818
0.36162390655629,0.218469936683098,0.795915732760997,-0.312508235663844
0.255190819617985,-0.43715234612276,0.224161916397373,0.200854538695866
0.0929462672999876,-0.518619479021877,0.236729335772543,-0.0756287939512355
0.587605891883699,-0.214150044347091,-0.298744472294656,-0.238321624394507
-0.277990696298697,-0.0890554560046699,-0.0510618687332651,0.093517562030386
-0.0682387640077173,-0.220336271619948,0.0887485197284318,0.134646973489051
0.0777823879008928,-0.469579625112179,0.422988981008879,-0.286147687794539
0.0773901675371421,0.370241419305732,0.262505772197113,-0.34198257904764
0.0545069008118698,0.36986138562729,0.242459139649005,-0.134923017334038
-0.368230481985894,-0.326774741932834,0.00871671386380701,0.141698431653767
0.373259504758254,0.270520993561397,-0.28545133195839,-0.583715527932881
0.347686020510662,0.0213343154602739,0.639173558228584,-0.441627491584504
0.31634377430104,0.339758851702903,0.5614059825279,-0.374234990860292
-0.100787382209423,0.0235831643899512,0.0608278789860448,0.105104422970652
-0.477116270463479,-0.25172414879538,-0.0556126554935412,0.18195848255454
0.0512341506589438,-0.394722538711211,0.256149134044976,0.127716573638114
0.313361325965166,0.336199906808209,0.129526465756758,-0.576642965715714
-0.499223546662983,-0.402810617761282,0.0640886949952372,0.157451578446193
0.574203539887184,0.192314108550177,-0.625572029718081,-0.43869466027609
0.210857562153158,0.22611958208047,0.346647347627659,-0.0712571742913135
-0.0679891504155721,-0.37114963593477,0.338831417863554,-0.50912849299372
0.116203638034604,0.503397267295818,0.418509847609507,-0.611399562515301
0.475049817275099,0.223732454359854,-0.431403878664413,-0.224214215006973
0.390907533556247,0.274573606540516,0.700714142665685,-0.166370661876609
-0.485156774139056,-0.278994164643692,0.00689204386807574,-0.132173557303641
0.283595633499507,0.252327211621375,0.470816474446854,-0.560609107661297
0.521359890759132,-0.180460276225474,0.450760246401952,-0.340058291939664
0.746617799215867,-0.181372464409582,0.658332575921899,-0.309518885212243
0.29866528122006,0.384622525085678,0.0974124761812171,-0.194372552951837
0.180914667600282,0.435717598133121,0.436133343751427,-0.332951309666331
0.0654004740529776,0.287230782096025,0.515212051484633,-0.315156243568297
0.258706087841742,-0.0662543279929064,0.290256271338111,-0.594502901665344
0.430044429983893,0.162321834265128,-0.317752413730628,-0.491543438981973
0.0442491623005986,0.161278264550275,-0.0624821473211639,0.169303173956542
0.310772840194713,0.466373041402687,0.73419871258349,-0.288988829854768
-0.24775613288229,-0.500324440032296,0.239045502564132,0.0195685030793954
0.40117994918078,0.0876370163569439,-0.179596646909544,-0.0580523714955774
0.0578985288559922,-0.633527145220363,0.283963528930222,-0.0342065543875305
0.378792859028174,0.295198203095471,-0.430662105221259,-0.435111117956399
0.690543181660175,-0.00711137452142641,-0.645644584132056,-0.310826165354023
0.0800076344321898,0.516742443791795,-0.0730960734148034,-0.59354680843934
0.178820811595649,0.205027287601463,-0.118712184567002,-0.0991888141295909
-0.341624632951059,-0.145596716920766,-0.0119974119312773,0.047218808278646
0.0746654527690358,0.51104870254068,0.42077929545898,-0.448636344254578
0.134058102219817,0.177236718059103,0.0493573917745854,-0.0138052736841447
0.27001077583871,0.287440084653533,0.204400087016039,-0.269513912763791
-0.378361502109381,-0.22637474549228,0.261205945827416,0.0185116043228758
0.598159329560418,0.0423552203436661,-0.459211816148738,-0.352238366586404
-0.103645884770247,-0.300007473863386,0.30144128358697,-0.043298147226402
-0.464738267414782,-0.314964011438242,-0.00636073108612378,-0.0794283880089603
0.155711877988044,0.346719164408878,0.406254788898908,-0.236377348354579
0.112913365444792,0.55437149923777,0.386266868842642,-0.510053592192797
0.0261460668731592,0.0883649104024051,-0.0715804340986923,-0.573573630943629
-0.304525385753335,-0.0905354040108521,-0.0382226485625006,0.0902317313687524
0.248700314932088,-0.0514521294719477,0.486366117009852,-0.53631001221398
-0.350677726794394,-0.179556551874482,-0.0649614861657017,0.110900694156463
0.67891043119426,-0.285729403245121,-0.428619774182876,-0.256527539374737
-0.340454240595264,-0.114389960988834,-0.0892028403543703,0.212691904911047
0.0338802844764332,0.239545056729202,0.0309066105687396,-0.0812498181032819
-0.0555993323759942,-0.222610887131037,0.0689400575775072,0.191926355593924
0.143137515559682,0.411556744683048,0.457428802385825,-0.227936958271863
0.0470462907250654,0.133998893635334,-0.0550422968361515,0.136776384881424
-0.0513816449985489,0.320923303500463,-0.108637285136934,0.476368247672266
0.216235043583091,0.520186157559672,0.0774177248462244,-0.722219835015544
0.0681969270721646,0.504491005313643,0.212809097612578,-0.428748994886398
0.0709884168504282,0.368545642837907,0.203202519157652,-0.255816907703567
0.244387934196382,0.146301266519417,0.0310389792441256,-0.0571979099951352
0.361339058829841,0.37325282111035,-0.324529858459972,-0.711659456915539
-0.149509697913631,-0.0258876382324749,-0.0296223526295145,0.16619848678106
-0.165322700706751,-0.213322574219596,0.31210722035884,-0.394641209752878
0.0968722892719941,0.609863721051497,0.560715806619478,-0.652661361126132
-0.264418476099494,-0.373002459889314,0.155818748874719,-0.14906179328475
0.34124753443343,0.198850468174505,0.717378934378196,-0.373576262948311
0.037160372961867,-0.207429283380272,0.145399883982247,0.102401468817252
-0.152557795748282,-0.0688473105083955,-0.0640217157709446,0.282200076657251
0.326154047000019,0.268753241218205,0.557012771540633,-0.283983532901631
0.15711685743996,0.17695081894022,-0.0316359770131673,-0.00919790669555032
-0.374207485278897,-0.165828341005642,0.0111925792406385,0.200824985259361
0.509069875548517,0.207566838725394,-0.186787988555736,-0.474616086682939
0.28691165258656,0.192145331692044,0.185422817537105,-0.156276717707209
0.307926558839351,0.0624590200138918,-0.104131330270929,-0.340265016194288
-0.0630896291871781,-0.0482046105974443,0.0587120804973277,-0.0563303342885337
-0.0626929317105474,-0.345107747143616,0.359206299723272,-0.025023302411131
0.153318070564005,0.33354091883843,0.381407206532753,-0.14691392381028
-0.156731707071198,0.00854692119511502,-0.0334378405056006,0.230779851247206
-0.0349407011695886,0.444802314926475,0.519198755427519,-0.454899148053057
-0.324490258620676,-0.254668067654141,0.0385988448727353,-0.101721892526412
0.228751942207027,0.354778725909364,0.548629858835361,-0.601191527725916
0.00550264603802941,0.493095157384349,0.220559011014121,-0.478271095784233
0.0264453289615846,0.0858612747721427,-0.0713639940970869,-0.260885480788136
0.0540129572472896,0.491845218399469,0.501708265625359,-0.451290338026366
-0.31078115811197,-0.143732949477479,-0.0668245825918108,0.0728513158893666
0.242594619870775,0.309584769661391,0.341642905477076,-0.2361192014206
-0.298541311514004,-0.130279743568464,-0.0174575391845702,0.0776761466237392
0.168626176949619,0.579875925706552,0.236197129237653,-0.54014220093149
0.0775412812104118,0.403561808386447,0.226491323816021,-0.270095756058164
0.0744268060057417,0.141505739244948,0.423419301324123,-0.508663861403726
0.158276724398601,0.26672855040062,0.171716479033547,-0.0835731423153641
-0.449762965592609,-0.238744436916342,0.0666702677763066,-0.0180108423519343
0.273489687746295,0.431044118434817,-0.0393854780215879,-0.747125935685854
0.441903521035905,0.307800697760833,0.571566639675551,-0.370155654852791
-0.204362554362704,-0.0204749978471479,-0.0467978933369606,0.303603588081605
-0.275730976156707,0.142062128232677,-0.0132771592231464,0.388195938397491
0.153350637164848,0.488532341746611,-0.00673120578516428,-0.53443184635757
0.117345181934544,-0.171660056017802,0.385418543684843,-0.200499065837033
0.0724765796208652,0.154460695490859,0.588239329897014,-0.339721102729056
-0.183554896412438,-0.0600740247590861,0.0365845825123128,0.202692752043528
-0.197648690286574,-0.442835314633598,0.0922669166337587,0.181657042218905
0.450735143505463,0.361117836902875,-0.118937039891044,-0.461992786538401
0.222104199039365,0.422029281880637,0.594513610237614,-0.289917255345752
0.261808784145665,-0.00996298649581351,0.497531565707913,-0.441123895832092
0.147613590107899,0.232851529758577,-0.235967939756833,-0.219460646957494
-0.0960433387064201,-0.359358867011722,0.312704354706318,-0.266866959235778
-0.285746283352802,-0.128428861370143,0.46562059996294,-0.187170249638309
0.357546021987496,0.263234251311842,0.212725736754664,-0.148974859474732
-0.438855859505078,-0.0852828671832591,-0.0550290609442126,0.115212746785521
0.00124557571956818,-0.365190713201814,0.126899680228238,0.171191729856625
-0.330220971272396,-0.125208084939409,0.011798646202112,0.114874535142035
0.0531862424970644,-0.139794167883649,0.106502670880513,0.0985101129164452
0.465199169500112,0.223786738179642,-0.209780032798052,-0.397162223398825
-0.0363384883083084,-0.501868705089684,0.207262534557859,0.0952565842795519
-0.283732508705383,0.246640101658233,0.0660009821326021,0.482445591895168
0.26252749414753,-0.33104706192988,0.439470516314327,-0.339841090468116
0.243788608584448,0.0923825514970206,0.521883306102046,-0.557851103261789
0.414971301126441,0.186870385593753,-0.496338732341302,-0.0860591788617773
-0.342182505154523,-0.0855228732750972,-0.0305817308390353,0.0779321388283278
-0.213860957267091,0.285473163652889,-0.0794970084658935,0.325218223889217
-0.00129713168291401,0.208185573781794,-0.107662040513925,0.172701401426903
0.0873089426019747,-0.0724054753797687,-0.0496931411100039,0.0482674767208376
0.439258697627739,0.0537834829942797,-0.32748858106074,-0.572281868399803
0.147188298172158,0.531307238514609,0.157169018129126,-0.630404541421971
0.0957969047206579,0.453727034987602,0.160529173860513,-0.525489962143507
-0.309761314128848,0.0549002291461423,-0.129660203431703,0.263442753426741
-0.188499304550772,-0.395520210408213,0.275562540670189,-0.208569153114512
0.319543717382679,0.0276205072338485,0.332525955014671,-0.197245708853245
0.108988059117503,0.307588463411594,-0.0406464127997248,-0.489757597741612
0.21454366226839,0.534963293838591,-0.191393088793393,-0.753599983028571
0.0578596410190589,0.194385355787083,0.219908948709624,-0.658683688324569
0.327733983860984,0.16864628050598,0.464681615303732,-0.254391974301515
-0.166839405233987,-0.341875403046821,0.0625383940108627,0.171125324616734
-0.045322798619263,0.164462761134779,-0.075276032770581,0.364402523599059
0.0339896844694194,0.571776189013117,0.324145941265838,-0.537287625052212
0.533174239998965,-0.0044190269013904,-0.588683927122216,-0.499120674152126
0.0429695223780963,0.0850613862068295,-0.0978056320925458,-0.013038647988735
0.0389641538841339,0.434764757670612,0.167627926167545,-0.340796035502258
0.107703723101441,0.479317223145937,0.324100909825979,-0.413205102414938
0.153228055278261,0.351137260477749,0.452043136726655,-0.359138702188486
0.526867370454884,0.0736375181395084,0.281168806887826,-0.147082539072599
-0.0894193502519691,-0.431522230606055,0.0810264894128903,0.145316493946832
0.421784198706601,0.167999261645133,0.538167523779012,-0.113570054327347
-0.156725485714883,-0.345350860721251,0.301900709134429,-0.128652570010803
-0.0915689550595453,-0.28140830719557,0.297861273913679,-0.596843790224573
0.0993129003872055,0.147449624149732,-0.0598177964284787,0.0531041431678146
0.079147874397269,0.177453820070408,-0.0231560959790149,0.0548270130370386
0.0506168212727949,-0.42882124609638,0.422784542755436,-0.319125265606757
0.655548621814471,-0.436736540922411,0.506430739244083,-0.269004114540495
0.241635050299221,0.270073187759427,0.45134217796858,-0.175131591936279
-0.462332344052741,-0.150155620087159,-0.0139455897990364,-0.034531399313267
-0.118777571652539,-0.420572666444267,0.190696253260363,0.0309358335234358
0.503667601621317,-0.00301647768679691,-0.176372625913885,-0.397397239350033
-0.256063321857886,-0.245823787106275,0.164222586352772,0.0633537209147146
-0.534182545385067,-0.327588559956288,0.0575633635709829,-0.210971291184293
0.150140365072818,-0.235870921226426,0.528653954733325,-0.533746340746372
-0.0652171284137251,-0.179163006179726,0.501831648335874,-0.256405339923168
0.190507061993052,0.511330897802155,-0.172689620942657,-0.595195844605233
0.0259955579578445,-0.20989232275503,0.418955173757741,-0.559215124086982
0.216111799091404,0.440577190091207,-0.212024674800608,-0.639131624784136
-0.408685209948307,-0.22670388680253,0.201273368920816,-0.437081594078569
0.127678552482603,0.465493154154102,0.225763018525344,-0.370089370929188
-0.291546661138234,-0.338478698893817,0.0347595279274968,-0.442027800455774
-0.406514311151372,-0.344110179040726,0.0121232912377077,0.0852401553590381
0.114641670917752,0.344012924364423,0.138043058514733,-0.245610877349104
0.174164612235749,0.182200369066478,-0.0397197169607695,0.00405267674055809
0.172608886518532,-0.0878978396398213,0.605699101837603,-0.533642242143839
-0.345208541043612,-0.342990053593035,0.196707554330872,-0.140268384391248
0.0805889413463412,0.45094880735032,0.255491077285254,-0.291902854308328
-0.27834379743448,-0.381130988259842,0.328475212512432,-0.481790840899308
0.225931338920328,0.179793289601136,0.369629775579668,-0.541628494219139
-0.304213615154999,-0.283405801153493,-0.0550477762456849,0.237045096435267
0.166406053350525,0.467087892810266,0.307623568465632,-0.226532786336269
0.335713082713898,-0.59783604290003,0.363834669791908,0.14461580562084
0.529920160454035,0.251998496150281,0.653215603155467,-0.260464584666424
-0.184339299966751,-0.220900048498974,0.108681522913689,0.0331495948648076
0.400822979768283,0.200249030074336,-0.4481152685664,-0.159196335290177
0.345100276770161,0.211964854342073,-0.279752861427015,-0.459388169664755
-0.311756607606036,-0.259954010989413,0.0394797700024168,0.148292332670354
-0.237443795502981,-0.199079276689548,-0.126646776052608,-0.0129494705869098
0.181429651743778,0.416177285493783,0.496793462152998,-0.496993175114197
-0.484917416100629,-0.285663975959994,0.0963513638218925,-0.155652645049596
0.232033119080024,0.143615501795594,-0.118269754533068,-0.140449570737641
0.112183551673788,0.223978649709643,0.407807074189955,-0.0558569939781461
0.423518451514199,-0.017837687135672,-0.180561765984171,-0.136390852423445
-0.124817567456156,-0.113136612602243,-0.12166653418956,0.33723290017275
-0.319309067114778,-0.0885836405534608,-0.0699770350296818,0.0627937917070205
0.0737015482526002,0.291038643800725,0.0157990462800673,-0.228280032927805
-0.309491923959069,-0.28187809640061,0.18066031985451,-0.376738982155264
-0.0206813945163353,-0.740084039033597,0.256791034657443,-0.10006035987161
0.245901275081163,0.222914870731308,0.418615762843083,-0.626329438349918
0.113950959263094,0.398566996093364,0.405291999931172,-0.28067459887268
0.326329187857209,0.499616962329695,-0.277691984250739,-0.458383188745606
0.11423859583082,0.272373373318251,0.0991884011037416,-0.598621025318072
0.107799407679819,0.450480661237331,0.230140778424079,-0.405930499973769
0.251041186253845,0.265394910022605,0.683952798666241,-0.346081338023377
0.0204437284733582,0.323325117673902,0.0771745719170142,-0.0898674914166209
0.329358961989051,0.398767903100198,0.317710323137659,-0.392785664244702
0.0556147428034272,0.562760974283779,0.382987660640984,-0.58729280474064
0.071344170918679,0.0207168966453471,-0.0180952974040065,-0.0888928793903743
-0.519431195437779,-0.219503251728993,-0.000133770601890459,0.040366189900517
-0.512054374077236,-0.306809975491301,0.139805636855198,-0.0234688957805853
-0.019262221134803,-0.0142093295674497,-0.0881246035354524,0.194295623958934
0.0417173962845485,0.437088566033612,0.386602308351228,-0.374267545923377
-0.0220794714739609,0.243415946079783,0.0158432621541649,0.223885818629452
0.0935679040907033,0.204407479390249,-0.0649475696999144,-0.0359404548556772
-0.146531597007196,0.15447164658838,-0.0645072683386865,0.229739418558806
-0.0869668243035706,-0.183117806438009,0.178694248657569,-0.374686402215533
0.308060743141194,0.136778595451083,-0.0972886806502595,-0.506755560896784
0.0403536284508387,0.466057951174217,0.408895842455997,-0.422119612609961
0.515580432862416,0.0893643652845408,-0.3700361533922,-0.420243369723506
-0.35545820984398,-0.373477405558667,0.335576717619005,-0.52546192903293
0.0704556334346343,0.515237616573609,0.156593427860913,-0.461505216501149
0.479997438081806,0.0783670315627564,0.422599165616399,-0.375414283920633
0.583325461291773,-0.113976387956172,-0.306800445557382,-0.31405335716352
-0.509125672060599,-0.332377836048407,0.0279714028805677,0.0316800703286078
0.656124652201006,-0.107543678341171,-0.378987828213245,-0.105324823448451
0.17429830046993,-0.419500862970997,0.286056826844993,0.161556952911388
-0.0936015370434888,0.0672931340657141,-0.0345386016391669,0.321710323330115
0.0372294811808176,0.213299700444299,-0.057648387365939,0.213612840312357
0.429590781419118,-0.53251608549936,0.447783286138697,-0.295886380010553
0.696537047177778,-0.15427015383674,-0.583582302001364,-0.347935340704385
0.0677200427171498,0.264575136028608,0.393252659144949,-0.641048822158337
-0.151941671097717,0.061401701581,-0.0538180114792921,0.144672993049751
0.377388219614387,0.259598848250333,-0.285425844892774,-0.586274349047574
0.432913928804864,0.086244550153903,-0.362886664969443,-0.351018416869833
0.280843508425356,0.511057527776788,0.685136027766652,-0.450929598366108
