#Wavelength     Flux
#[Angstrom]   [Counts]
4536.78    2668.180000
4538.41    2775.765000
4540.05    2691.749000
4541.68    2624.504000
4543.31    3010.909000
4544.95    3063.128000
4546.58    2917.849000
4548.22    3243.668000
4549.85    3151.203000
4551.48    3184.197000
4553.12    3077.573000
4554.75    2768.353000
4556.38    2801.657000
4558.02    2912.942000
4559.65    2904.939000
4561.29    3018.187000
4562.92    3060.646000
4564.55    3037.418000
4566.19    2736.475000
4567.82    2962.274000
4569.45    3156.953000
4571.09    3015.757000
4572.72    2800.454000
4574.36    2728.699000
4575.99    2926.375000
4577.62    3124.356000
4579.26    3491.274000
4580.89    3445.639000
4582.52    3242.039000
4584.16    3295.664000
4585.79    3363.354000
4587.43    3309.202000
4589.06    3254.682000
4590.69    3115.736000
4592.33    3140.371000
4593.96    3153.472000
4595.60    2931.118000
4597.23    2876.276000
4598.86    3190.866000
4600.50    3101.649000
4602.13    2889.596000
4603.77    2710.826000
4605.40    2489.529000
4607.03    2154.221000
4608.67    2624.086000
4610.30    2752.960000
4611.94    2964.369000
4613.57    2904.909000
4615.20    3039.262000
4616.84    2922.563000
4618.47    3194.647000
4620.10    3128.551000
4621.74    2991.405000
4623.37    2772.529000
4625.01    2903.513000
4626.64    3102.134000
4628.27    2807.148000
4629.91    2670.699000
4631.54    2654.708000
4633.18    2960.245000
4634.81    3170.448000
4636.44    3158.076000
4638.08    3122.405000
4639.71    3220.375000
4641.34    3139.369000
4642.98    3179.542000
4644.61    3331.834000
4646.25    2930.002000
4647.88    2836.095000
4649.51    3288.130000
4651.15    3381.023000
4652.78    3075.666000
4654.41    2809.087000
4656.05    3213.912000
4657.68    3205.078000
4659.32    2948.048000
4660.95    2893.072000
4662.58    2952.646000
4664.22    2999.343000
4665.85    3094.446000
4667.49    2978.905000
4669.12    2867.620000
4670.75    2959.244000
4672.39    2970.466000
4674.02    2954.775000
4675.65    3108.606000
4677.29    2994.446000
4678.92    2935.706000
4680.56    3047.369000
4682.19    2925.701000
4683.82    3125.018000
4685.46    3190.840000
4687.09    3204.710000
4688.73    3278.433000
4690.36    3211.045000
4691.99    3090.044000
4693.63    3315.172000
4695.26    3351.658000
4696.90    3158.150000
4698.53    3020.574000
4700.16    2866.710000
4701.80    3192.424000
4703.43    3293.463000
4705.06    3130.605000
4706.70    3206.782000
4708.33    3135.970000
4709.97    3285.489000
4711.60    2976.555000
4713.23    2839.003000
4714.87    2897.601000
4716.50    3220.269000
4718.14    2818.873000
4719.77    3282.636000
4721.40    3212.058000
4723.04    3145.918000
4724.67    3057.738000
4726.30    2772.452000
4727.94    3132.748000
4729.57    3294.257000
4731.21    3030.069000
4732.84    3192.884000
4734.47    3201.233000
4736.11    3361.155000
4737.74    3000.848000
4739.38    3071.087000
4741.01    3243.860000
4742.64    2993.784000
4744.28    3216.135000
4745.91    2914.019000
4747.54    2709.614000
4749.18    2965.486000
4750.81    3943.578000
4752.45    3088.000000
4754.08    3301.152000
4755.71    3231.458000
4757.35    2863.872000
4758.98    2879.601000
4760.61    2811.953000
4762.25    2957.922000
4763.88    3166.067000
4765.52    3194.186000
4767.15    3041.548000
4768.78    3123.289000
4770.42    2994.700000
4772.05    3088.882000
4773.69    2896.096000
4775.32    2906.008000
4776.95    3015.901000
4778.59    2931.235000
4780.22    3024.433000
4781.85    3016.626000
4783.49    3028.367000
4785.12    3021.820000
4786.76    2749.953000
4788.39    2989.089000
4790.02    2744.969000
4791.66    2975.281000
4793.29    2983.854000
4794.93    3018.173000
4796.56    3035.028000
4798.19    3234.966000
4799.83    3215.638000
4801.46    3231.851000
4803.10    3129.164000
4804.73    3158.363000
4806.36    3112.467000
4808.00    3052.161000
4809.63    3014.672000
4811.26    3322.764000
4812.90    3183.188000
4814.53    3115.986000
4816.17    3160.308000
4817.80    3028.557000
4819.43    2928.815000
4821.07    3290.172000
4822.70    3119.758000
4824.34    3018.724000
4825.97    3283.657000
4827.60    3403.461000
4829.24    3116.954000
4830.87    3294.694000
4832.50    3349.513000
4834.14    2935.814000
4835.77    3137.444000
4837.41    3459.342000
4839.04    3219.415000
4840.67    3009.813000
4842.31    3077.778000
4843.94    3048.136000
4845.57    3357.906000
4847.21    2969.275000
4848.84    3052.508000
4850.48    3232.581000
4852.11    3068.261000
4853.74    3090.685000
4855.38    3207.070000
4857.01    3240.043000
4858.65    3134.247000
4860.28    2922.671000
4861.91    3164.093000
4863.55    3161.383000
4865.18    2920.999000
4866.81    3003.916000
4868.45    3045.916000
4870.08    3164.944000
4871.72    3232.056000
4873.35    3166.027000
4874.98    2959.330000
4876.62    3108.818000
4878.25    3272.350000
4879.89    3379.640000
4881.52    2912.154000
4883.15    3075.582000
4884.79    3439.861000
4886.42    3133.585000
4888.06    3111.614000
4889.69    3153.970000
4891.32    3297.175000
4892.96    2808.082000
4894.59    3397.290000
4896.23    2903.316000
4897.86    2994.274000
4899.49    3159.882000
4901.13    3080.154000
4902.76    3251.247000
4904.39    3275.523000
4906.03    3209.423000
4907.66    2988.982000
4909.30    3144.076000
4910.93    3097.918000
4912.56    2812.113000
4914.20    2911.884000
4915.83    2999.370000
4917.46    3091.476000
4919.10    2769.065000
4920.73    2853.576000
4922.37    3264.912000
4924.00    2792.091000
4925.63    3135.559000
4927.27    3124.167000
4928.90    3200.579000
4930.53    3145.066000
4932.17    3131.977000
4933.80    2997.550000
4935.44    2725.239000
4937.07    2860.906000
4938.70    2717.501000
4940.34    2903.205000
4941.97    2633.471000
4943.61    2596.012000
4945.24    2833.353000
4946.87    2703.635000
4948.51    2755.270000
