#Wavelength     Flux
#[Angstrom]   [Counts]
4896.23    2242.900000
4897.86    2212.652000
4899.49    2244.817000
4901.13    2312.489000
4902.76    1999.447000
4904.39    2035.392000
4906.03    2346.148000
4907.66    2137.550000
4909.30    2113.735000
4910.93    2233.619000
4912.56    2130.114000
4914.20    1935.011000
4915.83    2213.725000
4917.46    2259.071000
4919.10    2172.901000
4920.73    2280.469000
4922.37    2199.701000
4924.00    2235.649000
4925.63    2252.903000
4927.27    2320.633000
4928.90    2273.842000
4930.53    2124.569000
4932.17    2122.052000
4933.80    2006.265000
4935.44    2037.088000
4937.07    2050.852000
4938.70    2276.908000
4940.34    2211.832000
4941.97    2295.889000
4943.61    2301.781000
4945.24    2299.452000
4946.87    2498.513000
4948.51    2252.537000
4950.14    2216.198000
4951.77    2308.087000
4953.41    2309.396000
4955.04    2343.157000
4956.68    2202.470000
4958.31    2416.870000
4959.94    2275.729000
4961.58    2146.051000
4963.21    2204.859000
4964.85    2489.235000
4966.48    2394.863000
4968.11    2121.514000
4969.75    2301.621000
4971.38    2197.305000
4973.02    2177.763000
4974.65    2231.949000
4976.28    2304.398000
4977.92    2240.022000
4979.55    2118.901000
4981.19    2237.313000
4982.82    2238.200000
4984.45    2204.994000
4986.09    2117.010000
4987.72    2141.951000
4989.35    2085.741000
4990.99    1971.266000
4992.62    2044.320000
4994.26    2359.180000
4995.89    2363.011000
4997.52    2085.606000
4999.16    1973.711000
5000.79    2115.566000
5002.43    2326.308000
5004.06    2223.351000
5005.69    2003.414000
5007.33    2151.080000
5008.96    2087.296000
5010.59    1983.068000
5012.23    1928.153000
5013.86    1852.502000
5015.50    1936.263000
5017.13    2070.939000
5018.76    2001.824000
5020.40    1920.811000
5022.03    2136.653000
5023.66    2072.242000
5025.30    1862.882000
5026.93    2021.040000
5028.57    1948.496000
5030.20    1874.413000
5031.83    2105.999000
5033.47    2073.689000
5035.10    1912.038000
5036.73    1789.467000
5038.37    1977.000000
5040.00    1958.696000
5041.64    1995.540000
5043.27    2130.411000
5044.90    2204.173000
5046.54    2153.995000
5048.17    2200.260000
5049.81    2241.901000
5051.44    2288.665000
5053.07    2176.706000
5054.71    2002.388000
5056.34    2176.208000
5057.98    2254.891000
5059.61    2222.187000
5061.24    2215.562000
5062.88    2232.472000
5064.51    2102.777000
5066.15    2079.991000
5067.78    1989.784000
5069.41    2141.773000
5071.05    2159.999000
5072.68    2038.604000
5074.31    2118.486000
5075.95    2087.214000
5077.58    2179.954000
5079.22    2115.452000
5080.85    2282.265000
5082.48    2342.023000
5084.12    2240.391000
5085.75    2136.006000
5087.39    2162.593000
5089.02    2286.017000
5090.65    2211.387000
5092.29    2224.893000
5093.92    2225.694000
5095.55    2239.543000
5097.19    2290.272000
5098.82    2195.931000
5100.46    2244.871000
5102.09    2237.841000
5103.72    2314.609000
5105.36    2250.966000
5106.99    2161.371000
5108.62    2256.153000
5110.26    2200.355000
5111.89    2118.211000
5113.53    2106.571000
5115.16    2261.482000
5116.79    2348.521000
5118.43    2115.749000
5120.06    2216.951000
5121.70    2057.325000
5123.33    2075.367000
5124.96    2277.829000
5126.60    2225.205000
5128.23    2231.089000
5129.86    2089.590000
5131.50    1959.353000
5133.13    1989.298000
5134.77    1860.346000
5136.40    1859.812000
5138.03    2009.447000
5139.67    2022.437000
5141.30    2063.303000
5142.94    2161.688000
5144.57    2130.820000
5146.20    2018.240000
5147.84    2035.677000
5149.47    1955.917000
5151.10    2178.242000
5152.74    2108.749000
5154.37    2051.810000
5156.01    2028.175000
5157.64    2134.622000
5159.27    2061.675000
5160.91    2070.181000
5162.54    2116.656000
5164.18    2127.838000
5165.81    2041.183000
5167.44    2080.147000
5169.08    1978.875000
5170.71    2008.958000
5172.35    1999.338000
5173.98    2024.462000
5175.61    1867.714000
5177.25    2023.878000
5178.88    1936.186000
5180.51    1888.603000
5182.15    1983.212000
5183.78    2256.172000
5185.42    2277.648000
5187.05    2042.382000
5188.68    2024.975000
5190.32    1999.528000
5191.95    2060.755000
5193.59    2081.627000
5195.22    1865.149000
5196.85    2260.781000
5198.49    1893.375000
5200.12    1841.917000
5201.75    2093.564000
5203.39    2220.654000
5205.02    2060.676000
5206.66    1868.283000
5208.29    2123.196000
5209.92    2120.343000
5211.56    2177.190000
5213.19    2126.471000
5214.82    2280.131000
5216.46    2303.691000
5218.09    2264.317000
5219.73    2131.564000
5221.36    2170.204000
5222.99    2058.021000
5224.63    2002.415000
5226.26    1989.717000
5227.90    2006.654000
5229.53    2269.778000
5231.16    2142.885000
5232.80    2002.997000
5234.43    2104.232000
5236.06    2007.135000
5237.70    1890.089000
5239.33    1753.239000
5240.97    1925.012000
5242.60    1830.558000
5244.23    1901.744000
5245.87    2064.303000
5247.50    2016.570000
5249.14    2137.592000
5250.77    2032.142000
5252.40    2094.865000
5254.04    1908.050000
5255.67    2042.190000
5257.31    1888.371000
5258.94    2034.800000
5260.57    1966.906000
5262.21    2004.797000
5263.84    2021.448000
5265.48    1996.823000
5267.11    1936.759000
5268.74    1923.326000
5270.38    2077.624000
5272.01    2087.672000
5273.64    2040.285000
5275.28    2124.198000
5276.91    2094.066000
5278.55    1974.363000
5280.18    1941.021000
5281.81    1868.305000
5283.45    1814.125000
5285.08    2040.600000
5286.71    2018.171000
5288.35    1960.131000
5289.98    2094.922000
5291.62    2069.586000
5293.25    2139.096000
5294.88    2152.460000
5296.52    1989.870000
5298.15    1973.822000
5299.78    1833.112000
5301.42    1877.839000
5303.05    1985.718000
5304.69    1915.608000
5306.32    1857.675000
5307.95    1937.952000
5309.59    1911.889000
5311.22    1753.753000
5312.86    1740.161000
5314.49    1806.412000
5316.12    1786.687000
5317.76    1835.976000
5319.39    2050.772000
5321.02    1891.758000
5322.66    1718.752000
5324.29    1662.490000
5325.93    1693.657000
5327.56    1648.189000
5329.19    1597.891000
5330.83    1507.234000
5332.46    1465.105000
5334.10    1599.042000
5335.73    1714.846000
5337.36    1763.591000
5339.00    1691.268000
5340.63    1735.401000
5342.27    1523.372000
5343.90    1655.006000
5345.53    1765.278000
5347.17    1884.130000
5348.80    1796.055000
5350.44    1764.430000
5352.07    2041.796000
5353.70    2041.463000
5355.34    1910.973000
5356.97    2049.321000
5358.60    2062.567000
5360.24    2027.971000
5361.87    2013.727000
5363.51    2096.316000
5365.14    1987.058000
5366.77    1934.835000
5368.41    1922.760000
5370.04    1798.900000
5371.68    1761.625000
5373.31    1815.118000
5374.94    1993.882000
5376.58    2033.291000
5378.21    1997.825000
5379.84    2242.167000
5381.48    2083.151000
5383.11    2071.095000
5384.75    2164.406000
5386.38    1915.324000
5388.01    1860.047000
5389.65    2003.662000
5391.28    1872.902000
5392.91    2003.461000
5394.55    2041.640000
5396.18    2161.931000
5397.82    2065.001000
5399.45    2290.035000
5401.08    2109.975000
5402.72    2218.395000
5404.35    2160.069000
5405.98    2080.892000
5407.62    2100.689000
5409.25    2060.836000
5410.89    2081.023000
5412.52    2055.054000
5414.15    2035.141000
5415.79    2039.951000
5417.42    2127.348000
5419.06    2105.716000
5420.69    2148.235000
5422.32    2104.768000
5423.96    2018.129000
5425.59    2028.256000
5427.23    1968.783000
5428.86    1949.002000
5430.49    1933.718000
5432.13    1808.533000
5433.76    1803.414000
5435.40    1748.088000
5437.03    1761.339000
5438.66    1850.643000
5440.30    2079.588000
5441.93    2094.926000
5443.56    2176.604000
5445.20    2226.444000
5446.83    2236.459000
5448.47    2174.929000
5450.10    2169.102000
5451.73    2226.999000
5453.37    2260.990000
5455.00    2287.148000
5456.64    2356.484000
5458.27    2174.540000
5459.90    1974.127000
5461.54    1946.015000
5463.17    1979.946000
5464.80    2073.761000
5466.44    2202.493000
5468.07    2212.028000
5469.71    2326.861000
5471.34    2173.428000
5472.97    2219.411000
5474.61    2468.151000
5476.24    2343.500000
5477.88    2322.352000
5479.51    2302.354000
5481.14    2233.761000
5482.78    2393.174000
5484.41    2288.546000
5486.04    2149.467000
5487.68    2012.953000
5489.31    2055.239000
5490.95    1956.500000
5492.58    1950.987000
5494.21    1924.396000
5495.85    2149.157000
5497.48    2161.463000
5499.11    2195.099000
5500.75    2309.458000
5502.38    2185.031000
5504.02    2313.011000
5505.65    2164.663000
5507.28    2099.197000
5508.92    2124.501000
5510.55    2377.757000
5512.19    2209.040000
5513.82    2267.999000
5515.45    2053.091000
5517.09    2087.770000
5518.72    2236.026000
5520.35    2436.888000
5521.99    2224.948000
5523.62    2258.237000
5525.26    2429.108000
5526.89    2388.466000
5528.52    2144.667000
5530.16    2121.710000
5531.79    2078.073000
5533.43    1993.771000
5535.06    2051.449000
5536.69    2159.221000
5538.33    2096.114000
5539.96    2128.675000
5541.60    2263.613000
5543.23    2064.477000
5544.86    2111.937000
