#Wavelength     Flux    Sky Spectrum 
#[Angstrom]   [Counts]     [Counts]
4772.16     9.636314     2.196460
4772.77    14.113081     2.329024
4773.38    10.792792     4.128566
4773.99    10.126936     4.958722
4774.59     7.830940     5.075366
4775.20     6.404179     4.630862
4775.81     8.131171     3.208583
4776.41    10.298216     1.795978
4777.02     9.959389     2.033839
4777.63     9.019277     3.585641
4778.23     9.660299     6.274444
4778.84    10.118136     7.099830
4779.45     9.971055     4.682878
4780.06     9.992134     1.532917
4780.66     9.023032     0.990800
4781.27     6.269328     2.656202
4781.88     7.784423     3.389801
4782.48    17.187649     1.942768
4783.09    19.294798     1.006130
4783.70    10.107239     2.193333
4784.31     9.030699     2.985930
4784.91     7.241286     2.951987
4785.52     8.534959     3.320150
4786.13    14.232285     1.801578
4786.73    14.762506     1.707719
4787.34     8.709323     5.177732
4787.95     9.807309     4.262243
4788.56    10.033920     2.247610
4789.16    10.852329     2.411153
4789.77    12.956785     3.229308
4790.38    14.147685     2.795542
4790.98    13.979707     1.979349
4791.59    12.581782     1.957618
4792.20     8.401907     2.438550
4792.81    10.782112     4.422914
4793.41    17.223293     4.263864
4794.02    17.281631     1.720021
4794.63    12.046356     1.989113
4795.23    11.318548     2.723577
4795.84     8.034353     4.094185
4796.45     8.096197     2.543589
4797.06     9.981528     1.130874
4797.66     7.724583     3.236712
4798.27     8.638540     3.143022
4798.88    15.037588     0.967774
4799.48    14.231977     3.335256
4800.09    11.088344     5.166000
4800.70    10.833308     3.601659
4801.31    11.179335     2.975657
4801.91    15.416019     2.938787
4802.52    17.306824     4.061627
4803.13    10.452415     7.417020
4803.73     2.296526     9.099562
4804.34     4.769679     6.003308
4804.95    14.037498     1.983988
4805.56    11.530768     3.125585
4806.16     5.221545     7.694459
4806.77    12.463777     5.036378
4807.38    18.962048     0.098455
4807.98    12.125947     1.258459
4808.59    10.043255     2.872982
4809.20     8.717543     5.372141
4809.81     5.666971     6.965425
4810.41     6.046535     6.491952
4811.02    10.155226     4.162895
4811.63    10.767648     1.918438
4812.23     7.012564     2.696581
4812.84    11.138807     4.954544
4813.45    13.793256     3.314021
4814.05     9.643915     2.301132
4814.66     7.361058     4.235230
4815.27    13.033732     2.983946
4815.88    16.898291     0.112852
4816.48    15.609632     1.841971
4817.09    15.511655     3.351360
4817.70    15.313660     2.994071
4818.30    11.468548     4.306660
4818.91    10.730004     6.010790
4819.52    15.915886     4.366948
4820.13    10.559889     4.707195
4820.73     4.518455     7.245008
4821.34     8.814741     7.716433
4821.95    12.942414     5.944962
4822.55     8.412458     6.028328
4823.16     9.820646     5.171204
4823.77    11.205180     5.558069
4824.38    11.665806     5.649300
4824.98    14.469277     3.604617
4825.59    15.973622     2.030214
4826.20    15.814619     1.656545
4826.80    10.166983     4.079935
4827.41     4.699245     4.826082
4828.02     6.585630     3.934502
4828.63    13.643959     3.903209
4829.23    15.492657     2.897182
4829.84     8.325324     5.426178
4830.45     9.541724     5.145074
4831.05    14.033563     3.846554
4831.66    14.247655     3.760420
4832.27    13.956023     1.988718
4832.88     7.434726     1.909860
4833.48    10.564867     2.377591
4834.09     9.731086     4.538047
4834.70     8.058546     6.110558
4835.30    13.155738     4.795181
4835.91     9.377966     3.979029
4836.52     7.627612     4.828417
4837.13     9.666879     4.615650
4837.73    11.741838     3.534860
4838.34    11.867936     2.857985
4838.95     9.892898     3.036118
4839.55     6.326162     4.746613
4840.16     6.852916     5.225148
4840.77     9.486260     4.546573
4841.38     9.537146     3.683308
4841.98     9.361959     2.891317
4842.59    12.927002     2.904270
4843.20    10.775481     5.228794
4843.80    10.110017     7.322032
4844.41    11.610652     8.555520
4845.02    12.008582     8.955460
4845.63     9.803159     7.942065
4846.23     5.538538     5.683813
4846.84    14.121050     1.273474
4847.45    19.258383    -0.131630
4848.05    17.729515     1.725802
4848.66    15.041877     3.151813
4849.27     8.936863     3.105783
4849.87    15.725012     1.609061
4850.48    13.673544     5.276424
4851.09    12.417920     6.102757
4851.70    17.518950     2.457470
4852.30    15.966218     3.048067
4852.91    16.781643     4.035646
4853.52    17.093861     2.862701
4854.12    17.095371     1.014576
4854.73    16.631519     1.711231
4855.34    16.097345     2.824507
4855.95    18.661625     0.093639
4856.55    21.127523     1.442146
4857.16    13.369729     1.763079
4857.77     9.105466     0.631065
4858.37    15.602337     1.381648
4858.98    18.996031     3.006360
4859.59    15.814101     2.874686
4860.20    13.117427     4.456460
4860.80    10.153237     4.483345
4861.41    13.937534     2.343366
4862.02    19.521091     0.854927
4862.62     7.820624     0.715623
4863.23    10.002855     4.769281
4863.84    11.679472     6.476186
4864.45     7.210886     5.848766
4865.05     7.923252     6.043934
4865.66    14.851124     6.008467
4866.27    16.023926     5.329285
4866.87    10.001524     3.741203
4867.48     5.552688     2.586119
4868.09     6.666957     3.550543
4868.70    10.264198     4.982721
4869.30    13.823461     3.238386
4869.91    13.073812     2.956830
4870.52    14.679802     2.607115
4871.12    15.250271     4.239549
4871.73    10.276360     7.034769
4872.34     6.301773     5.095326
4872.95     4.866727     5.312720
4873.55    16.803089     2.430087
4874.16    20.081333     1.727652
4874.77    12.522095     4.104922
4875.37    15.998920     2.999959
4875.98    12.477321     5.217707
4876.59     7.014724     7.939976
4877.20     6.580784     6.632065
4877.80    10.207659     3.055766
4878.41    11.919206     2.048385
4879.02     9.901101     3.739703
4879.62    13.555711     4.783667
4880.23    14.813806     5.464997
4880.84    11.933236     6.281506
4881.45     9.667714     5.725857
4882.05     8.856071     3.980786
4882.66    12.695397     5.796434
4883.27    15.395262     4.337186
4883.87    13.867619     3.185110
4884.48    13.564119     3.737670
4885.09    16.018641     1.995676
4885.69     9.618994     4.567110
4886.30     7.106247     4.106547
4886.91    19.115362     2.462609
4887.52    24.252575     3.559692
4888.12    12.812033     4.996514
4888.73    19.073055     3.368870
4889.34    17.140278     1.983909
4889.94    10.986286     2.673383
4890.55    10.284374     4.851709
4891.16     9.511024     7.274220
4891.77     4.943317     8.176700
4892.37    10.717854     5.010254
4892.98    13.773577     3.654682
4893.59    13.204473     3.941986
4894.19    16.961891     2.702103
4894.80    20.131023     1.936409
4895.41    13.595345     4.422210
4896.02    12.282748     4.850586
4896.62    14.857012     3.312687
4897.23    16.700655     3.193922
4897.84    19.000614     4.000411
4898.44    16.234268     2.352454
4899.05    17.820410     2.080675
4899.66    15.053322     4.537728
4900.27     9.131071     5.955410
4900.87    10.080073     5.008265
4901.48    11.524641     6.038044
4902.09    14.664126     4.108491
4902.69    13.250393     2.489873
4903.30    13.232952     3.489872
4903.91    18.134691     5.151275
4904.52    14.720625     5.331917
4905.12    10.793450     2.020904
4905.73     9.478795     5.253513
4906.34    10.840561     7.232107
4906.94    13.244044     2.714232
4907.55    14.749151     3.896546
4908.16    17.394587     3.298891
4908.77    13.009303     3.395149
4909.37    10.303600     4.093376
4909.98    13.105555     4.074456
4910.59    10.230175     5.813434
4911.19     7.771187     8.925112
4911.80    10.374486     6.513492
4912.41    12.036598     2.872489
4913.02    12.654114     3.343149
4913.62    17.886257     4.982967
4914.23    20.664568     4.407930
4914.84    21.281656     3.020753
4915.44    17.205790     3.770874
4916.05    14.264978     5.030071
4916.66    19.028273     3.993939
4917.27    20.336657     3.876506
4917.87    18.125038     4.326271
4918.48    16.203957     2.946389
4919.09    12.296046     2.304857
4919.69     8.051905     3.999728
4920.30    14.097414     2.838953
4920.91    14.229611     5.871330
4921.51    16.636343     5.950050
4922.12    19.726870     2.089843
4922.73    15.904193     2.134261
4923.34    18.179905     4.916001
4923.94    21.484240     2.954547
4924.55    17.737879     2.550481
4925.16    11.658550     4.183759
4925.76    12.278634     4.058777
4926.37    16.003294     5.776535
4926.98    13.069875     5.814692
4927.59    17.078148     3.451698
4928.19    17.787308     3.933989
4928.80    10.076413     5.803344
4929.41    17.646669     1.213332
4930.01    11.551625     4.308804
4930.62    11.591488     5.893906
4931.23    15.727717     5.495643
4931.84     8.150829     8.135720
4932.44     3.764188     7.276958
4933.05     9.359782     5.545924
4933.66    13.763068     4.351004
4934.26    14.189672     3.976739
4934.87    15.085037     3.967587
4935.48    15.838171     3.167221
4936.09    17.065166     2.062006
4936.69    15.559870     2.570569
4937.30    11.492593     2.729246
4937.91    10.223788     2.077255
4938.51    15.211823     3.842767
4939.12    19.145336     3.581420
4939.73    16.598618     2.215218
4940.34    13.671757     2.299903
4940.94    13.844043     4.262369
4941.55    11.870287     5.988625
4942.16    16.009077     5.034828
4942.76    18.891239     6.529425
4943.37    12.638671    10.080307
4943.98     6.029456     9.619769
4944.59    12.920128     5.171684
4945.19    16.088484     7.356806
4945.80    11.763432     6.029976
4946.41     6.712188     4.755128
4947.01     8.637804     9.218401
4947.62    17.195572     7.615153
4948.23    17.364101     3.892449
4948.84    15.137923     2.951660
4949.44    14.858604     4.663008
4950.05    15.125988     6.042259
4950.66    17.638002     5.332015
4951.26    18.455082     2.966062
4951.87    16.958221     1.220098
4952.48    15.957894     1.109696
4953.09    15.931415     2.080772
4953.69    14.744086     3.041811
4954.30    18.119873     2.084042
4954.91    17.474669     3.014734
4955.51    17.118696     3.599644
