#Wavelength     Flux    Sky Spectrum 
#[Angstrom]   [Counts]     [Counts]
4966.17    15.957143     5.844403
4966.77    17.969463     5.871047
4967.37    18.512949     4.812335
4967.97    21.286396     4.820557
4968.57    11.151244     8.898912
4969.17     5.667667    10.737943
4969.77    12.041792     8.816786
4970.37    15.243433     6.617515
4970.97     8.934348     5.987707
4971.57    12.192410     6.436030
4972.18    14.094145    10.766527
4972.78    17.970360    11.238889
4973.38    16.545280     8.165283
4973.98     5.999905     8.181599
4974.58     3.867408     9.927666
4975.18     7.328579     9.779218
4975.78    17.294003    11.770935
4976.38    14.311239    12.909648
4976.98     3.205761    11.992605
4977.58    10.976821    11.008203
4978.18    20.393675     4.835335
4978.79    17.830229     5.196408
4979.39    13.587559     8.174718
4979.99    16.595331     5.304465
4980.59    19.931316     2.227347
4981.19    15.562811     9.231026
4981.79    14.314533    10.885791
4982.39    16.490929    12.760578
4982.99    16.265772    10.737925
4983.59    12.204518     6.088123
4984.19     9.047917    10.852295
4984.80    10.698047     9.678249
4985.40    15.650981     9.075506
4986.00    13.091812    10.826045
4986.60     7.597727    10.568904
4987.20    11.137215     7.929548
4987.80    14.450545     6.343667
4988.40    16.607849     4.624856
4989.00    13.169364     7.467128
4989.60    14.157896     9.901764
4990.20    19.769056     7.982337
4990.80    11.565678     9.839607
4991.41    13.988927     9.826985
4992.01    16.923180    11.690075
4992.61    15.360190    12.810992
4993.21    15.124517    10.645762
4993.81    15.998771     9.983965
4994.41    14.244909    10.792302
4995.01     9.034482    11.317735
4995.61     9.915687    13.312390
4996.21    14.443461    13.190871
4996.81    11.908363     8.965554
4997.41     9.653016    10.078359
4998.02    13.449307     7.053540
4998.62    11.167545     7.348043
4999.22    10.939787     8.208363
4999.82    17.982342     5.064375
5000.42    10.795782     8.815939
5001.02    10.952703     6.155046
5001.62    11.547624     5.949364
5002.22    12.044176     8.482341
5002.82    17.978123     6.457206
5003.42    21.193726     3.918354
5004.02    14.946245     7.813453
5004.63    12.241148     9.091830
5005.23    15.964266     7.292435
5005.83    17.791281     5.487744
5006.43    15.036792     3.972108
5007.03    14.284315     7.676536
5007.63     6.072823    11.519362
5008.23     7.953324     8.125845
5008.83    20.565460     3.811464
5009.43    22.942692     7.089628
5010.03    18.236237     8.841566
5010.63    13.712578     9.354177
5011.24    17.131670     7.833772
5011.84    21.162560     7.459495
5012.44    16.545130    10.126703
5013.04    12.785241     9.469842
5013.64    17.767410     5.969158
5014.24    20.856554     4.920820
5014.84    21.903591     4.389236
5015.44    22.557287     3.100013
5016.04    15.626577     5.754244
5016.64    14.342149     6.155371
5017.24    16.076357     6.167122
5017.85    20.259226     5.291958
5018.45    24.005789     4.073358
5019.05    21.138750     5.897680
5019.65    21.393234     5.997357
5020.25    17.589710     6.837724
5020.85    14.843734     8.882547
5021.45    14.283984    10.111739
5022.05    10.875551     9.123764
5022.65    19.507576     5.248342
5023.25    23.545637     1.798977
5023.85    20.105164     3.926258
5024.46    16.225515     7.030402
5025.06    14.978614     5.968596
5025.66    17.169209    11.031429
5026.26    13.833386    11.146661
5026.86    15.577516     7.062434
5027.46    18.116396     6.391407
5028.06    11.994837     9.013891
5028.66    17.270151     8.351726
5029.26    14.694223     7.536852
5029.86    11.824887     9.137641
5030.46    14.600999     9.606757
5031.07    14.988245     8.029328
5031.67    13.689544    11.364887
5032.27    10.192762    11.859572
5032.87    16.158060     6.556745
5033.47    25.659521     2.718749
5034.07    24.840178     4.010464
5034.67    21.498108     2.953754
5035.27    20.032310     5.049616
5035.87    20.223827     5.618608
5036.47    21.542423     3.461747
5037.07    21.873482     5.353486
5037.68    18.404238    12.343222
5038.28    17.585890    11.512016
5038.88    11.120664     9.436296
5039.48    12.217442     8.081203
5040.08    25.334528     4.915651
5040.68    18.243130     7.088939
5041.28     9.058079    12.377626
5041.88    17.334930    10.563025
5042.48    26.821770     4.469398
5043.08    24.053019     3.017231
5043.69    27.409229     4.528902
5044.29    18.570728     7.359582
5044.89    15.919618     7.791473
5045.49    20.726187     8.993195
5046.09    18.810150    10.827435
5046.69    15.878466     6.166866
5047.29    10.270341     9.722578
5047.89    13.805060     8.769791
5048.49    15.266093     6.879405
5049.09     8.017982    10.915295
5049.69    16.462248     4.760159
5050.30    18.754610     5.825411
5050.90    10.916214     9.470596
5051.50     7.504519     8.123222
5052.10    13.246366     6.023376
5052.70    14.113090     9.182600
5053.30    14.282609    12.450860
5053.90    16.250914    12.823241
5054.50    16.620132    11.692582
5055.10    16.123268     9.858558
5055.70    21.890966     5.714006
5056.30    23.461205     4.125065
5056.91    12.712910     7.026481
5057.51     6.894872     8.821425
5058.11    18.231571     5.940855
5058.71    22.547466     5.001843
5059.31    24.744127     4.980007
5059.91    20.345547     5.142945
5060.51    14.616254     6.561672
5061.11    19.000000     8.000000
5061.71    23.219341     5.530814
5062.31    19.133200     5.345428
5062.91    17.725866     9.242112
5063.52    21.511364    12.177199
5064.12    19.176403    10.093939
5064.72    12.546717     7.303717
5065.32    15.237269     7.510722
5065.92    17.865677     7.818155
5066.52    16.137167     8.517772
5067.12    18.922100    11.056409
5067.72    18.452698     7.041175
5068.32    22.898630     6.535426
5068.92    23.574890     5.682272
5069.52    18.858034     1.724579
5070.13    21.036087     3.614367
5070.73    17.830294     7.281727
5071.33    23.005507     8.004998
5071.93    23.398039     8.712893
5072.53    13.607254    11.171434
5073.13    17.515974    11.107230
5073.73    17.010132    10.079821
5074.33    20.143373     6.606737
5074.93    22.107944     7.653374
5075.53    16.877329    13.047048
5076.13    18.880917     9.401857
5076.74    16.533140    11.039797
5077.34    18.469130    10.454123
5077.94    19.887865     6.305037
5078.54    11.894820     7.040908
5079.14    12.458910     8.920473
5079.74    20.092291     7.904299
5080.34    23.363438     6.735647
5080.94    21.907721     7.065062
5081.54    21.146265     7.921029
5082.14    14.596358    10.626554
5082.74    12.702478    10.111800
5083.35    17.533981     8.774077
5083.95    24.045677     8.955499
5084.55    27.182634     8.080194
5085.15    21.899124     7.441739
5085.75    19.340349     5.726281
5086.35    19.975288     5.332595
5086.95    20.190657     7.110546
5087.55    22.859993     7.722915
5088.15    21.314243    10.088870
5088.75    19.054184     7.488225
5089.35    19.235975     5.580586
5089.96    21.088055     8.986519
5090.56    22.662848     5.254682
5091.16    16.501305     8.790598
5091.76    12.005249    13.107376
5092.36    16.649033     9.762892
5092.96    22.021101     5.056602
5093.56    17.438200     7.065696
5094.16    21.391241     8.541728
5094.76    24.359705     7.482230
5095.36    22.610012     5.642028
5095.96    29.872240     3.927957
5096.57    23.212263     6.600623
5097.17    19.684486     9.074507
5097.77    22.453369     6.442094
5098.37    20.835445     3.038316
5098.97    18.990673     7.208933
5099.57    20.359440     8.204321
5100.17    20.713568     5.473810
5100.77    21.931833     3.915314
5101.37    25.988203     4.966092
5101.97    22.877832     5.959557
5102.57    22.385668     5.559692
5103.18    22.338810     4.700094
5103.78    21.213339     5.245722
5104.38    23.207541     7.697193
5104.98    17.119526     9.699506
5105.58    11.238273     9.807158
5106.18    13.957276     8.516896
5106.78    20.171993     8.051932
5107.38    19.903587     9.762787
5107.98    22.430666     9.658457
5108.58    20.940636     8.431846
